Group1	Group2	Feature	U_stat	p_raw	Median1	Median2	p_corrected
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	5'-Deoxy-5'-Methylthioadenosine [[M+H]]	6.0	0.3833333333333333	35.2	136.35806364740375	0.743574297188755
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	ATP [[M+H]]	6.0	0.3833333333333333	84.09335094671951	263.70181818181817	0.743574297188755
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Acetyl coenzyme A (Acetyl-CoA) [[M+H]]	18.0	0.11666666666666667	297.1215267464896	104.43636363636364	0.5366666666666667
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Ademetionine [[M+H]]	7.0	0.5166666666666666	217.9032258064516	823.6569310305326	0.8012034477150757
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Adenine [[M+H]]	12.0	0.8333333333333333	4319.995571491477	4148.155830957861	1.0
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Adenosine phosphate [[M+H]]	10.0	0.9999999999999999	5091.935483870968	5335.838478453966	1.0
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Adenosine-3'-5'-Diphosphate [[M+H]]	8.0	0.6666666666666666	961.0668679625088	2655.3938710283887	0.9161825726141078
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Alpha-D-Glucose [[M+Na]]	16.0	0.26666666666666666	845.3076923076924	166.50037245367196	0.7168831168831169
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Aminoadipate [[M+Na]]	6.0	0.3833333333333333	74.4749950816424	101.82545454545456	0.743574297188755
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Argininosuccinic acid [[M+H]]	18.0	0.11666666666666667	1338.8862804302698	604.2815241637577	0.5366666666666667
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Biotin [[M+H]]	4.0	0.18333333333333335	29.527027027027025	113.39249503310418	0.6133333333333334
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Choline [[M+H]]	9.0	0.8333333333333333	9.083870967741936	11.48278430714979	1.0
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	Cytidine [[M+H]]	10.0	0.9999999999999999	144.6237782029067	124.59209345856516	1.0
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	D-(+)-Melibiose [[M+Na]]/Isomaltose [[M+Na]]	9.0	0.8333333333333333	26.59576733784395	59.41985540344201	1.0
Treatment=Yes, Supplement=None	Treatment=Yes, Supplement=PosLow	D-(+)-Turanose [[M+Na]]	5.0	0.26666666666666666	91.38991788996732	143.84526713181188	0.7168831168831169
