	AllCCS ID	Name	Structure	Formula	Type	Adduct	m/z	CCS	Confidence level	Update date
326	AllCCS00863068	N,N'-bisformyl dityrosine	O=CNC(C(=O)O)Cc1ccc(c(c1)c1cc(CC(C(=O)O)NC=O)ccc1O)O	C20H20N2O8	Predicted CCS	[M+Na-2H]-	437.0967	195.5	4	2023-04-30
327	AllCCS00863068	N,N'-bisformyl dityrosine	O=CNC(C(=O)O)Cc1ccc(c(c1)c1cc(CC(C(=O)O)NC=O)ccc1O)O	C20H20N2O8	Predicted CCS	[M+HCOO]-	461.1202	201.8	4	2023-04-30
4979	AllCCS00017166	N'-Formylkynurenine	NC(CC(=O)C1=CC=CC=C1NC=O)C(O)=O	C11H12N2O4	Predicted CCS	[M+H]+	237.087	155.4	4	2023-04-30
4980	AllCCS00017166	N'-Formylkynurenine	NC(CC(=O)C1=CC=CC=C1NC=O)C(O)=O	C11H12N2O4	Predicted CCS	[M+Na]+	259.069	157.8	4	2023-04-30
4981	AllCCS00017166	N'-Formylkynurenine	NC(CC(=O)C1=CC=CC=C1NC=O)C(O)=O	C11H12N2O4	Predicted CCS	[M+NH4]+	254.1136	156.2	4	2023-04-30
4982	AllCCS00017166	N'-Formylkynurenine	NC(CC(=O)C1=CC=CC=C1NC=O)C(O)=O	C11H12N2O4	Predicted CCS	[M-H2O+H]+	219.0764	144.5	4	2023-04-30
4983	AllCCS00017166	N'-Formylkynurenine	NC(CC(=O)C1=CC=CC=C1NC=O)C(O)=O	C11H12N2O4	Predicted CCS	[M-H]-	235.0724	156.5	4	2023-04-30
4984	AllCCS00017166	N'-Formylkynurenine	NC(CC(=O)C1=CC=CC=C1NC=O)C(O)=O	C11H12N2O4	Predicted CCS	[M+Na-2H]-	257.0544	152.9	4	2023-04-30
4985	AllCCS00017166	N'-Formylkynurenine	NC(CC(=O)C1=CC=CC=C1NC=O)C(O)=O	C11H12N2O4	Predicted CCS	[M+HCOO]-	281.0779	158.1	4	2023-04-30
4153	AllCCS00002376	N1-Acetylspermidine	CC(=O)NCCCNCCCCN	C9H21N3O	Predicted CCS	[M+H]+	188.1758	140.0	4	2023-04-30
4154	AllCCS00002376	N1-Acetylspermidine	CC(=O)NCCCNCCCCN	C9H21N3O	Predicted CCS	[M+Na]+	210.1578	147.3	4	2023-04-30
4155	AllCCS00002376	N1-Acetylspermidine	CC(=O)NCCCNCCCCN	C9H21N3O	Predicted CCS	[M+NH4]+	205.2024	145.2	4	2023-04-30
4156	AllCCS00002376	N1-Acetylspermidine	CC(=O)NCCCNCCCCN	C9H21N3O	Predicted CCS	[M-H2O+H]+	170.1652	139.1	4	2023-04-30
4157	AllCCS00002376	N1-Acetylspermidine	CC(=O)NCCCNCCCCN	C9H21N3O	Predicted CCS	[M-H]-	186.1612	140.8	4	2023-04-30
4158	AllCCS00002376	N1-Acetylspermidine	CC(=O)NCCCNCCCCN	C9H21N3O	Predicted CCS	[M+Na-2H]-	208.1432	143.7	4	2023-04-30
4159	AllCCS00002376	N1-Acetylspermidine	CC(=O)NCCCNCCCCN	C9H21N3O	Predicted CCS	[M+HCOO]-	232.1667	150.9	4	2023-04-30
4109	AllCCS00002160	N1-Acetylspermine	CC(=NCCCNCCCCNCCCN)O	C12H28N4O	Experimental CCS	[M+H]+	245.2336	158.2	1	2019-08-12
4110	AllCCS00002160	N1-Acetylspermine	CC(=NCCCNCCCCNCCCN)O	C12H28N4O	Experimental CCS	[M+Na]+	267.2156	162.7	1	2019-08-12
4111	AllCCS00002160	N1-Acetylspermine	CC(=NCCCNCCCCNCCCN)O	C12H28N4O	Predicted CCS	[M+H]+	245.2336	158.6	4	2023-04-30
4112	AllCCS00002160	N1-Acetylspermine	CC(=NCCCNCCCCNCCCN)O	C12H28N4O	Predicted CCS	[M+Na]+	267.2156	162.5	4	2023-04-30
4113	AllCCS00002160	N1-Acetylspermine	CC(=NCCCNCCCCNCCCN)O	C12H28N4O	Predicted CCS	[M+NH4]+	262.2602	160.9	4	2023-04-30
4114	AllCCS00002160	N1-Acetylspermine	CC(=NCCCNCCCCNCCCN)O	C12H28N4O	Predicted CCS	[M-H2O+H]+	227.223	154.9	4	2023-04-30
4115	AllCCS00002160	N1-Acetylspermine	CC(=NCCCNCCCCNCCCN)O	C12H28N4O	Predicted CCS	[M-H]-	243.219	160.8	4	2023-04-30
4116	AllCCS00002160	N1-Acetylspermine	CC(=NCCCNCCCCNCCCN)O	C12H28N4O	Predicted CCS	[M+Na-2H]-	265.201	159.4	4	2023-04-30
4117	AllCCS00002160	N1-Acetylspermine	CC(=NCCCNCCCCNCCCN)O	C12H28N4O	Predicted CCS	[M+HCOO]-	289.2245	164.7	4	2023-04-30
2007	AllCCS00000501	N2-Acetyl-L-ornithine	CC(=NC(CCCN)(C(=O)O)[H])O	C7H14N2O3	Experimental CCS	[M+H]+	175.1077	136.9	3	2019-08-12
2008	AllCCS00000501	N2-Acetyl-L-ornithine	CC(=NC(CCCN)(C(=O)O)[H])O	C7H14N2O3	Predicted CCS	[M+H]+	175.1077	136.5	4	2023-04-30
2009	AllCCS00000501	N2-Acetyl-L-ornithine	CC(=NC(CCCN)(C(=O)O)[H])O	C7H14N2O3	Predicted CCS	[M+Na]+	197.0897	142.5	4	2023-04-30
2010	AllCCS00000501	N2-Acetyl-L-ornithine	CC(=NC(CCCN)(C(=O)O)[H])O	C7H14N2O3	Predicted CCS	[M+NH4]+	192.1343	140.4	4	2023-04-30
2011	AllCCS00000501	N2-Acetyl-L-ornithine	CC(=NC(CCCN)(C(=O)O)[H])O	C7H14N2O3	Predicted CCS	[M-H2O+H]+	157.0971	132.2	4	2023-04-30
2012	AllCCS00000501	N2-Acetyl-L-ornithine	CC(=NC(CCCN)(C(=O)O)[H])O	C7H14N2O3	Predicted CCS	[M-H]-	173.0931	137.5	4	2023-04-30
2013	AllCCS00000501	N2-Acetyl-L-ornithine	CC(=NC(CCCN)(C(=O)O)[H])O	C7H14N2O3	Predicted CCS	[M+Na-2H]-	195.0751	138.1	4	2023-04-30
2014	AllCCS00000501	N2-Acetyl-L-ornithine	CC(=NC(CCCN)(C(=O)O)[H])O	C7H14N2O3	Predicted CCS	[M+HCOO]-	219.0986	143.8	4	2023-04-30
4958	AllCCS00004765	N4-Acetylaminobutanal	CC(=O)NCCCC=O	C6H11NO2	Predicted CCS	[M+H]+	130.0863	124.1	4	2023-04-30
4959	AllCCS00004765	N4-Acetylaminobutanal	CC(=O)NCCCC=O	C6H11NO2	Predicted CCS	[M+Na]+	152.0683	133.4	4	2023-04-30
4960	AllCCS00004765	N4-Acetylaminobutanal	CC(=O)NCCCC=O	C6H11NO2	Predicted CCS	[M+NH4]+	147.1129	131.0	4	2023-04-30
4961	AllCCS00004765	N4-Acetylaminobutanal	CC(=O)NCCCC=O	C6H11NO2	Predicted CCS	[M-H2O+H]+	112.0757	122.0	4	2023-04-30
4962	AllCCS00004765	N4-Acetylaminobutanal	CC(=O)NCCCC=O	C6H11NO2	Predicted CCS	[M-H]-	128.0717	123.0	4	2023-04-30
4963	AllCCS00004765	N4-Acetylaminobutanal	CC(=O)NCCCC=O	C6H11NO2	Predicted CCS	[M+Na-2H]-	150.0537	129.3	4	2023-04-30
4964	AllCCS00004765	N4-Acetylaminobutanal	CC(=O)NCCCC=O	C6H11NO2	Predicted CCS	[M+HCOO]-	174.0772	138.1	4	2023-04-30
3901	AllCCS00000050	N8-Acetylspermidine	CC(=NCCCCNCCCN)O	C9H21N3O	Experimental CCS	[M+H]+	188.1758	142.9	3	2019-08-12
3902	AllCCS00000050	N8-Acetylspermidine	CC(=NCCCCNCCCN)O	C9H21N3O	Experimental CCS	[M-H]-	186.1612	146.3	3	2019-08-12
3903	AllCCS00000050	N8-Acetylspermidine	CC(=NCCCCNCCCN)O	C9H21N3O	Predicted CCS	[M+H]+	188.1758	143.7	4	2023-04-30
3904	AllCCS00000050	N8-Acetylspermidine	CC(=NCCCCNCCCN)O	C9H21N3O	Predicted CCS	[M+Na]+	210.1578	145.8	4	2023-04-30
3905	AllCCS00000050	N8-Acetylspermidine	CC(=NCCCCNCCCN)O	C9H21N3O	Predicted CCS	[M+NH4]+	205.2024	144.2	4	2023-04-30
3906	AllCCS00000050	N8-Acetylspermidine	CC(=NCCCCNCCCN)O	C9H21N3O	Predicted CCS	[M-H2O+H]+	170.1652	139.7	4	2023-04-30
3907	AllCCS00000050	N8-Acetylspermidine	CC(=NCCCCNCCCN)O	C9H21N3O	Predicted CCS	[M-H]-	186.1612	144.8	4	2023-04-30
3908	AllCCS00000050	N8-Acetylspermidine	CC(=NCCCCNCCCN)O	C9H21N3O	Predicted CCS	[M+Na-2H]-	208.1432	142.3	4	2023-04-30
3909	AllCCS00000050	N8-Acetylspermidine	CC(=NCCCCNCCCN)O	C9H21N3O	Predicted CCS	[M+HCOO]-	232.1667	147.3	4	2023-04-30
498	AllCCS00002194	NAD+	C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C4N=CN=C5N)O)O)O)O)C(=O)N	C21H28N7O14P2	Predicted CCS	[M+H]+	665.1242	227.5	4	2023-04-30
499	AllCCS00002194	NAD+	C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C4N=CN=C5N)O)O)O)O)C(=O)N	C21H28N7O14P2	Predicted CCS	[M+Na]+	687.1062	235.2	4	2023-04-30
500	AllCCS00002194	NAD+	C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C4N=CN=C5N)O)O)O)O)C(=O)N	C21H28N7O14P2	Predicted CCS	[M+NH4]+	682.1508	232.7	4	2023-04-30
501	AllCCS00002194	NAD+	C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C4N=CN=C5N)O)O)O)O)C(=O)N	C21H28N7O14P2	Predicted CCS	[M-H2O+H]+	647.1136	230.5	4	2023-04-30
502	AllCCS00002194	NAD+	C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C4N=CN=C5N)O)O)O)O)C(=O)N	C21H28N7O14P2	Predicted CCS	[M-H]-	663.1096	223.8	4	2023-04-30
503	AllCCS00002194	NAD+	C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C4N=CN=C5N)O)O)O)O)C(=O)N	C21H28N7O14P2	Predicted CCS	[M+Na-2H]-	685.0916	230.1	4	2023-04-30
504	AllCCS00002194	NAD+	C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C4N=CN=C5N)O)O)O)O)C(=O)N	C21H28N7O14P2	Predicted CCS	[M+HCOO]-	709.1151	241.4	4	2023-04-30
3733	AllCCS00002196	NADP+	C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C4N=CN=C5N)OP(=O)(O)O)O)O)O)C(=O)N	C21H29N7O17P3	Predicted CCS	[M+H]+	745.0906	243.9	4	2023-04-30
3734	AllCCS00002196	NADP+	C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C4N=CN=C5N)OP(=O)(O)O)O)O)O)C(=O)N	C21H29N7O17P3	Predicted CCS	[M+Na]+	767.0726	251.6	4	2023-04-30
3735	AllCCS00002196	NADP+	C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C4N=CN=C5N)OP(=O)(O)O)O)O)O)C(=O)N	C21H29N7O17P3	Predicted CCS	[M+NH4]+	762.1172	249.0	4	2023-04-30
3736	AllCCS00002196	NADP+	C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C4N=CN=C5N)OP(=O)(O)O)O)O)O)C(=O)N	C21H29N7O17P3	Predicted CCS	[M-H2O+H]+	727.08	252.7	4	2023-04-30
3737	AllCCS00002196	NADP+	C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C4N=CN=C5N)OP(=O)(O)O)O)O)O)C(=O)N	C21H29N7O17P3	Predicted CCS	[M-H]-	743.076	241.1	4	2023-04-30
3738	AllCCS00002196	NADP+	C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C4N=CN=C5N)OP(=O)(O)O)O)O)O)C(=O)N	C21H29N7O17P3	Predicted CCS	[M+Na-2H]-	765.058	246.5	4	2023-04-30
3739	AllCCS00002196	NADP+	C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C4N=CN=C5N)OP(=O)(O)O)O)O)O)C(=O)N	C21H29N7O17P3	Predicted CCS	[M+HCOO]-	789.0815	256.8	4	2023-04-30
3725	AllCCS00002091	Nadph Dihydro-Nicotinamide-Adenine-Dinucleotidephosphate	C=1CC(=CN(C1)C2(C(C(C(COP(O)(=O)OP(O)(=O)OCC3(C(C(C(N4C=NC5=C(N)N=CN=C54)(O3)[H])(OP(O)(O)=O)[H])(O)[H])[H])(O2)[H])(O)[H])(O)[H])[H])C(=N)O	C21H30N7O17P3	Experimental CCS	[M-H]-	744.0838	246.7	1	2019-08-12
3726	AllCCS00002091	Nadph Dihydro-Nicotinamide-Adenine-Dinucleotidephosphate	C=1CC(=CN(C1)C2(C(C(C(COP(O)(=O)OP(O)(=O)OCC3(C(C(C(N4C=NC5=C(N)N=CN=C54)(O3)[H])(OP(O)(O)=O)[H])(O)[H])[H])(O2)[H])(O)[H])(O)[H])[H])C(=N)O	C21H30N7O17P3	Predicted CCS	[M+H]+	746.0984	250.3	4	2023-04-30
3727	AllCCS00002091	Nadph Dihydro-Nicotinamide-Adenine-Dinucleotidephosphate	C=1CC(=CN(C1)C2(C(C(C(COP(O)(=O)OP(O)(=O)OCC3(C(C(C(N4C=NC5=C(N)N=CN=C54)(O3)[H])(OP(O)(O)=O)[H])(O)[H])[H])(O2)[H])(O)[H])(O)[H])[H])C(=N)O	C21H30N7O17P3	Predicted CCS	[M+Na]+	768.0804	254.9	4	2023-04-30
3728	AllCCS00002091	Nadph Dihydro-Nicotinamide-Adenine-Dinucleotidephosphate	C=1CC(=CN(C1)C2(C(C(C(COP(O)(=O)OP(O)(=O)OCC3(C(C(C(N4C=NC5=C(N)N=CN=C54)(O3)[H])(OP(O)(O)=O)[H])(O)[H])[H])(O2)[H])(O)[H])(O)[H])[H])C(=N)O	C21H30N7O17P3	Predicted CCS	[M+NH4]+	763.125	252.7	4	2023-04-30
3729	AllCCS00002091	Nadph Dihydro-Nicotinamide-Adenine-Dinucleotidephosphate	C=1CC(=CN(C1)C2(C(C(C(COP(O)(=O)OP(O)(=O)OCC3(C(C(C(N4C=NC5=C(N)N=CN=C54)(O3)[H])(OP(O)(O)=O)[H])(O)[H])[H])(O2)[H])(O)[H])(O)[H])[H])C(=N)O	C21H30N7O17P3	Predicted CCS	[M-H2O+H]+	728.0878	256.6	4	2023-04-30
3730	AllCCS00002091	Nadph Dihydro-Nicotinamide-Adenine-Dinucleotidephosphate	C=1CC(=CN(C1)C2(C(C(C(COP(O)(=O)OP(O)(=O)OCC3(C(C(C(N4C=NC5=C(N)N=CN=C54)(O3)[H])(OP(O)(O)=O)[H])(O)[H])[H])(O2)[H])(O)[H])(O)[H])[H])C(=N)O	C21H30N7O17P3	Predicted CCS	[M-H]-	744.0838	246.7	4	2023-04-30
3731	AllCCS00002091	Nadph Dihydro-Nicotinamide-Adenine-Dinucleotidephosphate	C=1CC(=CN(C1)C2(C(C(C(COP(O)(=O)OP(O)(=O)OCC3(C(C(C(N4C=NC5=C(N)N=CN=C54)(O3)[H])(OP(O)(O)=O)[H])(O)[H])[H])(O2)[H])(O)[H])(O)[H])[H])C(=N)O	C21H30N7O17P3	Predicted CCS	[M+Na-2H]-	766.0658	249.7	4	2023-04-30
3732	AllCCS00002091	Nadph Dihydro-Nicotinamide-Adenine-Dinucleotidephosphate	C=1CC(=CN(C1)C2(C(C(C(COP(O)(=O)OP(O)(=O)OCC3(C(C(C(N4C=NC5=C(N)N=CN=C54)(O3)[H])(OP(O)(O)=O)[H])(O)[H])[H])(O2)[H])(O)[H])(O)[H])[H])C(=N)O	C21H30N7O17P3	Predicted CCS	[M+HCOO]-	790.0893	259.1	4	2023-04-30
4741	AllCCS00000483	Niacin	C1=CC(=CN=C1)C(=O)O	C6H5NO2	Experimental CCS	[M+H]+	124.0393	125.1	Conflict	2022-10-07
4742	AllCCS00000483	Niacin	C1=CC(=CN=C1)C(=O)O	C6H5NO2	Experimental CCS	[M-H]-	122.0247	121.7	2	2022-10-07
4743	AllCCS00000483	Niacin	C1=CC(=CN=C1)C(=O)O	C6H5NO2	Predicted CCS	[M+H]+	124.0393	124.6	4	2023-04-30
4744	AllCCS00000483	Niacin	C1=CC(=CN=C1)C(=O)O	C6H5NO2	Predicted CCS	[M+Na]+	146.0213	135.1	4	2023-04-30
4745	AllCCS00000483	Niacin	C1=CC(=CN=C1)C(=O)O	C6H5NO2	Predicted CCS	[M+NH4]+	141.0659	132.4	4	2023-04-30
4746	AllCCS00000483	Niacin	C1=CC(=CN=C1)C(=O)O	C6H5NO2	Predicted CCS	[M-H2O+H]+	106.0287	118.4	4	2023-04-30
4747	AllCCS00000483	Niacin	C1=CC(=CN=C1)C(=O)O	C6H5NO2	Predicted CCS	[M-H]-	122.0247	121.1	4	2023-04-30
4748	AllCCS00000483	Niacin	C1=CC(=CN=C1)C(=O)O	C6H5NO2	Predicted CCS	[M+Na-2H]-	144.0067	130.4	4	2023-04-30
4749	AllCCS00000483	Niacin	C1=CC(=CN=C1)C(=O)O	C6H5NO2	Predicted CCS	[M+HCOO]-	168.0302	133.8	4	2023-04-30
3040	AllCCS00000481	Nicotinamide	C1=CC(=CN=C1)C(=N)O	C6H6N2O	Experimental CCS	[M+H]+	123.0553	126.2	Conflict	2022-10-07
3041	AllCCS00000481	Nicotinamide	C1=CC(=CN=C1)C(=N)O	C6H6N2O	Experimental CCS	[M+Na]+	145.0373	137.3	3	2022-10-07
3042	AllCCS00000481	Nicotinamide	C1=CC(=CN=C1)C(=N)O	C6H6N2O	Predicted CCS	[M+H]+	123.0553	122.4	4	2023-04-30
3043	AllCCS00000481	Nicotinamide	C1=CC(=CN=C1)C(=N)O	C6H6N2O	Predicted CCS	[M+Na]+	145.0373	136.3	4	2023-04-30
3044	AllCCS00000481	Nicotinamide	C1=CC(=CN=C1)C(=N)O	C6H6N2O	Predicted CCS	[M+NH4]+	140.0819	133.4	4	2023-04-30
3045	AllCCS00000481	Nicotinamide	C1=CC(=CN=C1)C(=N)O	C6H6N2O	Predicted CCS	[M-H2O+H]+	105.0447	115.8	4	2023-04-30
3046	AllCCS00000481	Nicotinamide	C1=CC(=CN=C1)C(=N)O	C6H6N2O	Predicted CCS	[M-H]-	121.0407	119.3	4	2023-04-30
3047	AllCCS00000481	Nicotinamide	C1=CC(=CN=C1)C(=N)O	C6H6N2O	Predicted CCS	[M+Na-2H]-	143.0227	130.1	4	2023-04-30
3048	AllCCS00000481	Nicotinamide	C1=CC(=CN=C1)C(=N)O	C6H6N2O	Predicted CCS	[M+HCOO]-	167.0462	135.0	4	2023-04-30
428	AllCCS00000440	Nicotinamide ribotide	C1=CC(=C[N+](=C1)C2(C(C(C(COP(O)([O-])=O)(O2)[H])(O)[H])(O)[H])[H])C(=N)O	C11H15N2O8P	Experimental CCS	[M+H]+	335.0639	165.8	2	2019-08-12
429	AllCCS00000440	Nicotinamide ribotide	C1=CC(=C[N+](=C1)C2(C(C(C(COP(O)([O-])=O)(O2)[H])(O)[H])(O)[H])[H])C(=N)O	C11H15N2O8P	Predicted CCS	[M+H]+	335.0639	165.5	4	2023-04-30
430	AllCCS00000440	Nicotinamide ribotide	C1=CC(=C[N+](=C1)C2(C(C(C(COP(O)([O-])=O)(O2)[H])(O)[H])(O)[H])[H])C(=N)O	C11H15N2O8P	Predicted CCS	[M+Na]+	357.0459	172.2	4	2023-04-30
431	AllCCS00000440	Nicotinamide ribotide	C1=CC(=C[N+](=C1)C2(C(C(C(COP(O)([O-])=O)(O2)[H])(O)[H])(O)[H])[H])C(=N)O	C11H15N2O8P	Predicted CCS	[M+NH4]+	352.0905	170.6	4	2023-04-30
432	AllCCS00000440	Nicotinamide ribotide	C1=CC(=C[N+](=C1)C2(C(C(C(COP(O)([O-])=O)(O2)[H])(O)[H])(O)[H])[H])C(=N)O	C11H15N2O8P	Predicted CCS	[M-H2O+H]+	317.0533	160.1	4	2023-04-30
433	AllCCS00000440	Nicotinamide ribotide	C1=CC(=C[N+](=C1)C2(C(C(C(COP(O)([O-])=O)(O2)[H])(O)[H])(O)[H])[H])C(=N)O	C11H15N2O8P	Predicted CCS	[M-H]-	333.0493	163.1	4	2023-04-30
434	AllCCS00000440	Nicotinamide ribotide	C1=CC(=C[N+](=C1)C2(C(C(C(COP(O)([O-])=O)(O2)[H])(O)[H])(O)[H])[H])C(=N)O	C11H15N2O8P	Predicted CCS	[M+Na-2H]-	355.0313	167.5	4	2023-04-30
435	AllCCS00000440	Nicotinamide ribotide	C1=CC(=C[N+](=C1)C2(C(C(C(COP(O)([O-])=O)(O2)[H])(O)[H])(O)[H])[H])C(=N)O	C11H15N2O8P	Predicted CCS	[M+HCOO]-	379.0548	177.3	4	2023-04-30
617	AllCCS00003531	Nicotinamide-beta-riboside	C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)C(=O)N	C11H15N2O5	Predicted CCS	[M+H]+	256.1054	152.3	4	2023-04-30
618	AllCCS00003531	Nicotinamide-beta-riboside	C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)C(=O)N	C11H15N2O5	Predicted CCS	[M+Na]+	278.0874	161.0	4	2023-04-30
619	AllCCS00003531	Nicotinamide-beta-riboside	C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)C(=O)N	C11H15N2O5	Predicted CCS	[M+NH4]+	273.132	158.4	4	2023-04-30
620	AllCCS00003531	Nicotinamide-beta-riboside	C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)C(=O)N	C11H15N2O5	Predicted CCS	[M-H2O+H]+	238.0948	148.5	4	2023-04-30
621	AllCCS00003531	Nicotinamide-beta-riboside	C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)C(=O)N	C11H15N2O5	Predicted CCS	[M-H]-	254.0908	153.1	4	2023-04-30
622	AllCCS00003531	Nicotinamide-beta-riboside	C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)C(=O)N	C11H15N2O5	Predicted CCS	[M+Na-2H]-	276.0728	155.7	4	2023-04-30
623	AllCCS00003531	Nicotinamide-beta-riboside	C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)C(=O)N	C11H15N2O5	Predicted CCS	[M+HCOO]-	300.0963	160.7	4	2023-04-30
7050	AllCCS00004734	Nicotinate D-ribonucleoside	C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)C(=O)O	C11H14NO6	Predicted CCS	[M+H]+	257.0894	152.7	4	2023-04-30
7051	AllCCS00004734	Nicotinate D-ribonucleoside	C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)C(=O)O	C11H14NO6	Predicted CCS	[M+Na]+	279.0714	163.7	4	2023-04-30
7052	AllCCS00004734	Nicotinate D-ribonucleoside	C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)C(=O)O	C11H14NO6	Predicted CCS	[M+NH4]+	274.116	161.2	4	2023-04-30
7053	AllCCS00004734	Nicotinate D-ribonucleoside	C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)C(=O)O	C11H14NO6	Predicted CCS	[M-H2O+H]+	239.0788	147.5	4	2023-04-30
7054	AllCCS00004734	Nicotinate D-ribonucleoside	C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)C(=O)O	C11H14NO6	Predicted CCS	[M-H]-	255.0748	155.1	4	2023-04-30
7055	AllCCS00004734	Nicotinate D-ribonucleoside	C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)C(=O)O	C11H14NO6	Predicted CCS	[M+Na-2H]-	277.0568	158.0	4	2023-04-30
7056	AllCCS00004734	Nicotinate D-ribonucleoside	C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O)C(=O)O	C11H14NO6	Predicted CCS	[M+HCOO]-	301.0803	161.2	4	2023-04-30
125	AllCCS00002650	Nicotinate D-ribonucleotide	C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O)C(=O)O	C11H15NO9P	Predicted CCS	[M+H]+	337.0557	168.9	4	2023-04-30
126	AllCCS00002650	Nicotinate D-ribonucleotide	C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O)C(=O)O	C11H15NO9P	Predicted CCS	[M+Na]+	359.0377	171.8	4	2023-04-30
127	AllCCS00002650	Nicotinate D-ribonucleotide	C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O)C(=O)O	C11H15NO9P	Predicted CCS	[M+NH4]+	354.0823	170.6	4	2023-04-30
128	AllCCS00002650	Nicotinate D-ribonucleotide	C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O)C(=O)O	C11H15NO9P	Predicted CCS	[M-H2O+H]+	319.0451	163.4	4	2023-04-30
129	AllCCS00002650	Nicotinate D-ribonucleotide	C1=CC(=C[N+](=C1)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)O)O)O)C(=O)O	C11H15NO9P	Predicted CCS	[M-H]-	335.0411	167.0	4	2023-04-30
