,Molecule List Name,Precursor Name,Precursor Formula,Precursor Adduct,Precursor Charge,Product m/z,Product Charge,CCS
3888,AllCCS-32859911.0,(S)-Ureidoglycolic acid,C3H6N2O4,[M+H-H2O]+,1.0,117.0295,1.0,127.9
3889,AllCCS-32859911.0,(S)-Ureidoglycolic acid,C3H6N2O4,[M+NH4]+,1.0,152.0666,1.0,135.8
3890,AllCCS-32859911.0,(S)-Ureidoglycolic acid,C3H6N2O4,[M+Na]+,1.0,157.022,1.0,136.9
3894,DarkChem-31661259.0,Proline,C5H9NO2,[M+H]+,1.0,116.0706,1.0,124.1
3896,AllCCS-32859911.0,Proline,C5H9NO2,[M+H]+,1.0,116.0706,1.0,125.1
3898,DeepCCS-30932474.0,Proline,C5H9NO2,[M+H]+,1.0,116.0706,1.0,119.3
3901,DeepCCS-30932474.0,Proline,C5H9NO2,[M+Na]+,1.0,138.0525,1.0,128.3
3903,AllCCS-32859911.0,Proline,C5H9NO2,[M+H-H2O]+,1.0,98.06,1.0,120.3
3904,AllCCS-32859911.0,Proline,C5H9NO2,[M+NH4]+,1.0,133.0972,1.0,129.5
3905,AllCCS-32859911.0,Proline,C5H9NO2,[M+Na]+,1.0,138.0525,1.0,130.8
3910,DarkChem-31661259.0,cis-2-Methylaconitate,C7H8O6,[M+H]+,1.0,189.0394,1.0,145.2
3912,DeepCCS-30932474.0,cis-2-Methylaconitate,C7H8O6,[M+H]+,1.0,189.0394,1.0,138.7
3915,DeepCCS-30932474.0,cis-2-Methylaconitate,C7H8O6,[M+Na]+,1.0,211.0213,1.0,147.2
3916,AllCCS-32859911.0,cis-2-Methylaconitate,C7H8O6,[M+H]+,1.0,189.0394,1.0,141.2
3917,AllCCS-32859911.0,cis-2-Methylaconitate,C7H8O6,[M+H-H2O]+,1.0,171.0288,1.0,137.4
3918,AllCCS-32859911.0,cis-2-Methylaconitate,C7H8O6,[M+NH4]+,1.0,206.0659,1.0,144.7
3919,AllCCS-32859911.0,cis-2-Methylaconitate,C7H8O6,[M+Na]+,1.0,211.0213,1.0,145.7
3923,DarkChem-31661259.0,Thiamine pyrophosphate,C12H19N4O7P2S,[M+H]+,1.0,426.0522,1.0,192.3
3925,AllCCS-32859911.0,Thiamine pyrophosphate,C12H19N4O7P2S,[M+H]+,1.0,426.0522,1.0,189.4
3927,DeepCCS-30932474.0,Thiamine pyrophosphate,C12H19N4O7P2S,[M+H]+,1.0,426.0522,1.0,156.1
3930,DeepCCS-30932474.0,Thiamine pyrophosphate,C12H19N4O7P2S,[M+Na]+,1.0,448.0342,1.0,163.6
3932,AllCCS-32859911.0,Thiamine pyrophosphate,C12H19N4O7P2S,[M+H-H2O]+,1.0,408.0417,1.0,187.1
3933,AllCCS-32859911.0,Thiamine pyrophosphate,C12H19N4O7P2S,[M+NH4]+,1.0,443.0788,1.0,191.4
3934,AllCCS-32859911.0,Thiamine pyrophosphate,C12H19N4O7P2S,[M+Na]+,1.0,448.0342,1.0,192.0
3938,DarkChem-31661259.0,Hydrogen carbonate,CH2O3,[M+H]+,1.0,63.0077,1.0,108.1
3940,AllCCS-32859911.0,Hydrogen carbonate,CH2O3,[M+H]+,1.0,63.0077,1.0,108.9
3942,DeepCCS-30932474.0,Hydrogen carbonate,CH2O3,[M+H]+,1.0,63.0077,1.0,121.8
3945,DeepCCS-30932474.0,Hydrogen carbonate,CH2O3,[M+Na]+,1.0,84.9896,1.0,130.3
3948,AllCCS-32859911.0,Hydrogen carbonate,CH2O3,[M+NH4]+,1.0,80.0342,1.0,113.1
3949,AllCCS-32859911.0,Hydrogen carbonate,CH2O3,[M+Na]+,1.0,84.9896,1.0,114.3
3953,DarkChem-31661259.0,Gluconic acid,C6H12O7,[M+H]+,1.0,197.0656,1.0,144.3
3955,AllCCS-32859911.0,Gluconic acid,C6H12O7,[M+H]+,1.0,197.0656,1.0,143.9
3957,DeepCCS-30932474.0,Gluconic acid,C6H12O7,[M+H]+,1.0,197.0656,1.0,149.0
3960,DeepCCS-30932474.0,Gluconic acid,C6H12O7,[M+Na]+,1.0,219.0475,1.0,155.0
3962,AllCCS-32859911.0,Gluconic acid,C6H12O7,[M+H-H2O]+,1.0,179.055,1.0,140.2
3963,AllCCS-32859911.0,Gluconic acid,C6H12O7,[M+NH4]+,1.0,214.0921,1.0,147.3
3964,AllCCS-32859911.0,Gluconic acid,C6H12O7,[M+Na]+,1.0,219.0475,1.0,148.3
3968,DarkChem-31661259.0,2-Oxo-3-hydroxy-4-phosphobutanoic acid,C4H7O8P,[M+H]+,1.0,214.9951,1.0,148.0
3970,DeepCCS-30932474.0,2-Oxo-3-hydroxy-4-phosphobutanoic acid,C4H7O8P,[M+H]+,1.0,214.9951,1.0,133.0
3973,DeepCCS-30932474.0,2-Oxo-3-hydroxy-4-phosphobutanoic acid,C4H7O8P,[M+Na]+,1.0,236.9771,1.0,140.9
3974,AllCCS-32859911.0,2-Oxo-3-hydroxy-4-phosphobutanoic acid,C4H7O8P,[M+H]+,1.0,214.9951,1.0,144.9
3975,AllCCS-32859911.0,2-Oxo-3-hydroxy-4-phosphobutanoic acid,C4H7O8P,[M+H-H2O]+,1.0,196.9846,1.0,141.3
3976,AllCCS-32859911.0,2-Oxo-3-hydroxy-4-phosphobutanoic acid,C4H7O8P,[M+NH4]+,1.0,232.0217,1.0,148.3
3977,AllCCS-32859911.0,2-Oxo-3-hydroxy-4-phosphobutanoic acid,C4H7O8P,[M+Na]+,1.0,236.9771,1.0,149.3
3984,DeepCCS-30932474.0,Formic acid,CH2O2,[M+Na]+,1.0,68.9947,1.0,120.8
3986,DarkChem-31661259.0,Leucine,C6H13NO2,[M+H]+,1.0,132.1019,1.0,129.2
3988,AllCCS-32859911.0,Leucine,C6H13NO2,[M+H]+,1.0,132.1019,1.0,132.0
3990,DeepCCS-30932474.0,Leucine,C6H13NO2,[M+H]+,1.0,132.1019,1.0,129.8
3993,DeepCCS-30932474.0,Leucine,C6H13NO2,[M+Na]+,1.0,154.0838,1.0,138.7
3995,AllCCS-32859911.0,Leucine,C6H13NO2,[M+H-H2O]+,1.0,114.0913,1.0,127.9
3996,AllCCS-32859911.0,Leucine,C6H13NO2,[M+NH4]+,1.0,149.1285,1.0,135.8
3997,AllCCS-32859911.0,Leucine,C6H13NO2,[M+Na]+,1.0,154.0838,1.0,136.9
4001,DarkChem-31661259.0,Ketoleucine,C6H10O3,[M+H]+,1.0,131.0703,1.0,129.5
4003,AllCCS-32859911.0,Ketoleucine,C6H10O3,[M+H]+,1.0,131.0703,1.0,130.0
4005,DeepCCS-30932474.0,Ketoleucine,C6H10O3,[M+H]+,1.0,131.0703,1.0,133.6
4008,DeepCCS-30932474.0,Ketoleucine,C6H10O3,[M+Na]+,1.0,153.0522,1.0,142.2
4010,AllCCS-32859911.0,Ketoleucine,C6H10O3,[M+H-H2O]+,1.0,113.0597,1.0,125.9
4011,AllCCS-32859911.0,Ketoleucine,C6H10O3,[M+NH4]+,1.0,148.0968,1.0,133.9
4012,AllCCS-32859911.0,Ketoleucine,C6H10O3,[M+Na]+,1.0,153.0522,1.0,135.0
4016,DarkChem-31661259.0,CDP-ethanolamine,C11H20N4O11P2,[M+H]+,1.0,447.0677,1.0,201.6
4018,AllCCS-32859911.0,CDP-ethanolamine,C11H20N4O11P2,[M+H]+,1.0,447.0677,1.0,190.6
4020,DeepCCS-30932474.0,CDP-ethanolamine,C11H20N4O11P2,[M+H]+,1.0,447.0677,1.0,177.7
4023,DeepCCS-30932474.0,CDP-ethanolamine,C11H20N4O11P2,[M+Na]+,1.0,469.0496,1.0,183.6
4025,AllCCS-32859911.0,CDP-ethanolamine,C11H20N4O11P2,[M+H-H2O]+,1.0,429.0571,1.0,188.5
4026,AllCCS-32859911.0,CDP-ethanolamine,C11H20N4O11P2,[M+NH4]+,1.0,464.0942,1.0,192.5
4027,AllCCS-32859911.0,CDP-ethanolamine,C11H20N4O11P2,[M+Na]+,1.0,469.0496,1.0,193.0
4032,DeepCCS-30932474.0,Thiocyanate,CNS,[M+H]+,1.0,58.9824,1.0,112.8
4035,DeepCCS-30932474.0,Thiocyanate,CNS,[M+Na]+,1.0,80.9644,1.0,119.9
4036,DarkChem-31661259.0,Pyridoxal,C8H9NO3,[M+H]+,1.0,168.0655,1.0,135.7
4038,AllCCS-32859911.0,Pyridoxal,C8H9NO3,[M+H]+,1.0,168.0655,1.0,135.6
4040,DeepCCS-30932474.0,Pyridoxal,C8H9NO3,[M+H]+,1.0,168.0655,1.0,138.6
4043,DeepCCS-30932474.0,Pyridoxal,C8H9NO3,[M+Na]+,1.0,190.0475,1.0,147.8
4045,AllCCS-32859911.0,Pyridoxal,C8H9NO3,[M+H-H2O]+,1.0,150.055,1.0,131.2
4046,AllCCS-32859911.0,Pyridoxal,C8H9NO3,[M+NH4]+,1.0,185.0921,1.0,139.7
4047,AllCCS-32859911.0,Pyridoxal,C8H9NO3,[M+Na]+,1.0,190.0475,1.0,140.9
4051,DarkChem-31661259.0,Phosphohydroxypyruvic acid,C3H5O7P,[M+H]+,1.0,184.9846,1.0,139.1
4055,DeepCCS-30932474.0,Phosphohydroxypyruvic acid,C3H5O7P,[M+H]+,1.0,184.9846,1.0,130.6
4058,DeepCCS-30932474.0,Phosphohydroxypyruvic acid,C3H5O7P,[M+Na]+,1.0,206.9665,1.0,139.6
4060,AllCCS-32859911.0,Phosphohydroxypyruvic acid,C3H5O7P,[M+H-H2O]+,1.0,166.974,1.0,135.2
4061,AllCCS-32859911.0,Phosphohydroxypyruvic acid,C3H5O7P,[M+NH4]+,1.0,202.0111,1.0,142.6
4062,AllCCS-32859911.0,Phosphohydroxypyruvic acid,C3H5O7P,[M+Na]+,1.0,206.9665,1.0,143.6
4066,DarkChem-31661259.0,2-Acetolactate,C5H8O4,[M+H]+,1.0,133.0495,1.0,129.0
4068,DeepCCS-30932474.0,2-Acetolactate,C5H8O4,[M+H]+,1.0,133.0495,1.0,123.2
4071,DeepCCS-30932474.0,2-Acetolactate,C5H8O4,[M+Na]+,1.0,155.0315,1.0,131.8
4072,AllCCS-32859911.0,2-Acetolactate,C5H8O4,[M+H]+,1.0,133.0495,1.0,130.7
4073,AllCCS-32859911.0,2-Acetolactate,C5H8O4,[M+H-H2O]+,1.0,115.039,1.0,126.6
4074,AllCCS-32859911.0,2-Acetolactate,C5H8O4,[M+NH4]+,1.0,150.0761,1.0,134.5
4075,AllCCS-32859911.0,2-Acetolactate,C5H8O4,[M+Na]+,1.0,155.0315,1.0,135.7
4079,DarkChem-31661259.0,Palmitaldehyde,C16H32O,[M+H]+,1.0,241.2526,1.0,164.1
4081,AllCCS-32859911.0,Palmitaldehyde,C16H32O,[M+H]+,1.0,241.2526,1.0,168.7
4083,DeepCCS-30932474.0,Palmitaldehyde,C16H32O,[M+H]+,1.0,241.2526,1.0,166.0
4086,DeepCCS-30932474.0,Palmitaldehyde,C16H32O,[M+Na]+,1.0,263.2345,1.0,175.3
4088,AllCCS-32859911.0,Palmitaldehyde,C16H32O,[M+H-H2O]+,1.0,223.242,1.0,165.5
4089,AllCCS-32859911.0,Palmitaldehyde,C16H32O,[M+NH4]+,1.0,258.2791,1.0,171.7
4090,AllCCS-32859911.0,Palmitaldehyde,C16H32O,[M+Na]+,1.0,263.2345,1.0,172.6
4094,DarkChem-31661259.0,L-Dihydroorotic acid,C5H6N2O4,[M+H]+,1.0,159.04,1.0,136.3
4096,DeepCCS-30932474.0,L-Dihydroorotic acid,C5H6N2O4,[M+H]+,1.0,159.04,1.0,128.5
4099,DeepCCS-30932474.0,L-Dihydroorotic acid,C5H6N2O4,[M+Na]+,1.0,181.022,1.0,137.0
4100,AllCCS-32859911.0,L-Dihydroorotic acid,C5H6N2O4,[M+H]+,1.0,159.04,1.0,134.4
4101,AllCCS-32859911.0,L-Dihydroorotic acid,C5H6N2O4,[M+H-H2O]+,1.0,141.0295,1.0,130.0
4102,AllCCS-32859911.0,L-Dihydroorotic acid,C5H6N2O4,[M+NH4]+,1.0,176.0666,1.0,138.6
4103,AllCCS-32859911.0,L-Dihydroorotic acid,C5H6N2O4,[M+Na]+,1.0,181.022,1.0,139.7
4107,DarkChem-31661259.0,Pyridoxamine 5'-phosphate,C8H13N2O5P,[M+H]+,1.0,249.0635,1.0,156.7
4109,AllCCS-32859911.0,Pyridoxamine 5'-phosphate,C8H13N2O5P,[M+H]+,1.0,249.0635,1.0,154.0
4111,DeepCCS-30932474.0,Pyridoxamine 5'-phosphate,C8H13N2O5P,[M+H]+,1.0,249.0635,1.0,151.2
4114,DeepCCS-30932474.0,Pyridoxamine 5'-phosphate,C8H13N2O5P,[M+Na]+,1.0,271.0454,1.0,157.6
4116,AllCCS-32859911.0,Pyridoxamine 5'-phosphate,C8H13N2O5P,[M+H-H2O]+,1.0,231.0529,1.0,150.3
4117,AllCCS-32859911.0,Pyridoxamine 5'-phosphate,C8H13N2O5P,[M+NH4]+,1.0,266.09,1.0,157.4
4118,AllCCS-32859911.0,Pyridoxamine 5'-phosphate,C8H13N2O5P,[M+Na]+,1.0,271.0454,1.0,158.4
4123,DarkChem-31661259.0,4'-Phosphopantothenoylcysteine,C12H23N2O9PS,[M+H]+,1.0,403.0935,1.0,190.5
4125,AllCCS-32859911.0,4'-Phosphopantothenoylcysteine,C12H23N2O9PS,[M+H]+,1.0,403.0935,1.0,185.1
4127,DeepCCS-30932474.0,4'-Phosphopantothenoylcysteine,C12H23N2O9PS,[M+H]+,1.0,403.0935,1.0,191.9
4130,DeepCCS-30932474.0,4'-Phosphopantothenoylcysteine,C12H23N2O9PS,[M+Na]+,1.0,425.0754,1.0,199.1
4132,AllCCS-32859911.0,4'-Phosphopantothenoylcysteine,C12H23N2O9PS,[M+H-H2O]+,1.0,385.0829,1.0,183.0
4133,AllCCS-32859911.0,4'-Phosphopantothenoylcysteine,C12H23N2O9PS,[M+NH4]+,1.0,420.12,1.0,186.9
4134,AllCCS-32859911.0,4'-Phosphopantothenoylcysteine,C12H23N2O9PS,[M+Na]+,1.0,425.0754,1.0,187.5
4138,DarkChem-31661259.0,Porphobilinogen,C10H14N2O4,[M+H]+,1.0,227.1026,1.0,152.1
4140,AllCCS-32859911.0,Porphobilinogen,C10H14N2O4,[M+H]+,1.0,227.1026,1.0,150.3
4142,DeepCCS-30932474.0,Porphobilinogen,C10H14N2O4,[M+H]+,1.0,227.1026,1.0,148.1
4145,DeepCCS-30932474.0,Porphobilinogen,C10H14N2O4,[M+Na]+,1.0,249.0846,1.0,155.1
4147,AllCCS-32859911.0,Porphobilinogen,C10H14N2O4,[M+H-H2O]+,1.0,209.0921,1.0,146.6
4148,AllCCS-32859911.0,Porphobilinogen,C10H14N2O4,[M+NH4]+,1.0,244.1292,1.0,153.8
4149,AllCCS-32859911.0,Porphobilinogen,C10H14N2O4,[M+Na]+,1.0,249.0846,1.0,154.8
4153,DarkChem-31661259.0,Phosphoribosyl pyrophosphate,C5H13O14P3,[M+H]+,1.0,390.9591,1.0,182.1
4155,AllCCS-32859911.0,Phosphoribosyl pyrophosphate,C5H13O14P3,[M+H]+,1.0,390.9591,1.0,176.8
4157,DeepCCS-30932474.0,Phosphoribosyl pyrophosphate,C5H13O14P3,[M+H]+,1.0,390.9591,1.0,154.8
4160,DeepCCS-30932474.0,Phosphoribosyl pyrophosphate,C5H13O14P3,[M+Na]+,1.0,412.941,1.0,162.7
4162,AllCCS-32859911.0,Phosphoribosyl pyrophosphate,C5H13O14P3,[M+H-H2O]+,1.0,372.9485,1.0,174.2
4163,AllCCS-32859911.0,Phosphoribosyl pyrophosphate,C5H13O14P3,[M+NH4]+,1.0,407.9856,1.0,179.2
4164,AllCCS-32859911.0,Phosphoribosyl pyrophosphate,C5H13O14P3,[M+Na]+,1.0,412.941,1.0,179.9
4168,DarkChem-31661259.0,(R)-5-Diphosphomevalonic acid,C6H14O10P2,[M+H]+,1.0,309.0135,1.0,167.8
4170,AllCCS-32859911.0,(R)-5-Diphosphomevalonic acid,C6H14O10P2,[M+H]+,1.0,309.0135,1.0,164.5
4172,DeepCCS-30932474.0,(R)-5-Diphosphomevalonic acid,C6H14O10P2,[M+H]+,1.0,309.0135,1.0,148.5
4175,DeepCCS-30932474.0,(R)-5-Diphosphomevalonic acid,C6H14O10P2,[M+Na]+,1.0,330.9954,1.0,154.4
4177,AllCCS-32859911.0,(R)-5-Diphosphomevalonic acid,C6H14O10P2,[M+H-H2O]+,1.0,291.0029,1.0,161.5
4178,AllCCS-32859911.0,(R)-5-Diphosphomevalonic acid,C6H14O10P2,[M+NH4]+,1.0,326.04,1.0,167.3
4179,AllCCS-32859911.0,(R)-5-Diphosphomevalonic acid,C6H14O10P2,[M+Na]+,1.0,330.9954,1.0,168.1
4183,DarkChem-31661259.0,Farnesol,C15H26O,[M+H]+,1.0,223.2056,1.0,157.0
4185,DeepCCS-30932474.0,Farnesol,C15H26O,[M+H]+,1.0,223.2056,1.0,157.2
4188,DeepCCS-30932474.0,Farnesol,C15H26O,[M+Na]+,1.0,245.1876,1.0,164.1
4189,AllCCS-32859911.0,Farnesol,C15H26O,[M+H]+,1.0,223.2056,1.0,159.0
4190,AllCCS-32859911.0,Farnesol,C15H26O,[M+H-H2O]+,1.0,205.1951,1.0,155.4
4191,AllCCS-32859911.0,Farnesol,C15H26O,[M+NH4]+,1.0,240.2322,1.0,162.3
4192,AllCCS-32859911.0,Farnesol,C15H26O,[M+Na]+,1.0,245.1876,1.0,163.2
4196,DarkChem-31661259.0,Orotic acid,C5H4N2O4,[M+H]+,1.0,157.0244,1.0,133.4
4198,AllCCS-32859911.0,Orotic acid,C5H4N2O4,[M+H]+,1.0,157.0244,1.0,133.1
4200,DeepCCS-30932474.0,Orotic acid,C5H4N2O4,[M+H]+,1.0,157.0244,1.0,130.0
4203,DeepCCS-30932474.0,Orotic acid,C5H4N2O4,[M+Na]+,1.0,179.0063,1.0,139.0
4205,AllCCS-32859911.0,Orotic acid,C5H4N2O4,[M+H-H2O]+,1.0,139.0138,1.0,128.6
4206,AllCCS-32859911.0,Orotic acid,C5H4N2O4,[M+NH4]+,1.0,174.0509,1.0,137.3
4207,AllCCS-32859911.0,Orotic acid,C5H4N2O4,[M+Na]+,1.0,179.0063,1.0,138.5
4211,DarkChem-31661259.0,Cytidine monophosphate,C9H14N3O8P,[M+H]+,1.0,324.0591,1.0,170.0
4213,AllCCS-32859911.0,Cytidine monophosphate,C9H14N3O8P,[M+H]+,1.0,324.0591,1.0,169.3
4215,DeepCCS-30932474.0,Cytidine monophosphate,C9H14N3O8P,[M+H]+,1.0,324.0591,1.0,161.2
4216,DeepCCS-30932474.0,Cytidine monophosphate,C9H14N3O8P,[M+H]+,1.0,324.0591,1.0,157.0
4220,DeepCCS-30932474.0,Cytidine monophosphate,C9H14N3O8P,[M+Na]+,1.0,346.0411,1.0,168.6
4222,DeepCCS-30932474.0,Cytidine monophosphate,C9H14N3O8P,[M+Na]+,1.0,346.0411,1.0,163.3
4224,AllCCS-32859911.0,Cytidine monophosphate,C9H14N3O8P,[M+H-H2O]+,1.0,306.0486,1.0,166.3
4225,AllCCS-32859911.0,Cytidine monophosphate,C9H14N3O8P,[M+NH4]+,1.0,341.0857,1.0,172.2
4226,AllCCS-32859911.0,Cytidine monophosphate,C9H14N3O8P,[M+Na]+,1.0,346.0411,1.0,173.0
4230,DarkChem-31661259.0,Pyridoxine 5'-phosphate,C8H12NO6P,[M+H]+,1.0,250.0475,1.0,157.0
4232,AllCCS-32859911.0,Pyridoxine 5'-phosphate,C8H12NO6P,[M+H]+,1.0,250.0475,1.0,153.7
4234,DeepCCS-30932474.0,Pyridoxine 5'-phosphate,C8H12NO6P,[M+H]+,1.0,250.0475,1.0,151.2
4237,DeepCCS-30932474.0,Pyridoxine 5'-phosphate,C8H12NO6P,[M+Na]+,1.0,272.0294,1.0,157.8
4239,AllCCS-32859911.0,Pyridoxine 5'-phosphate,C8H12NO6P,[M+H-H2O]+,1.0,232.0369,1.0,149.9
4240,AllCCS-32859911.0,Pyridoxine 5'-phosphate,C8H12NO6P,[M+NH4]+,1.0,267.074,1.0,157.1
4241,AllCCS-32859911.0,Pyridoxine 5'-phosphate,C8H12NO6P,[M+Na]+,1.0,272.0294,1.0,158.1
4245,DarkChem-31661259.0,"(2R,3R)-2,3-Butanediol",C4H10O2,[M+H]+,1.0,91.0754,1.0,118.0
4247,DeepCCS-30932474.0,"(2R,3R)-2,3-Butanediol",C4H10O2,[M+H]+,1.0,91.0754,1.0,125.4
4250,DeepCCS-30932474.0,"(2R,3R)-2,3-Butanediol",C4H10O2,[M+Na]+,1.0,113.0573,1.0,133.7
4251,AllCCS-32859911.0,"(2R,3R)-2,3-Butanediol",C4H10O2,[M+H]+,1.0,91.0754,1.0,126.3
4252,AllCCS-32859911.0,"(2R,3R)-2,3-Butanediol",C4H10O2,[M+H-H2O]+,1.0,73.0648,1.0,122.0
4253,AllCCS-32859911.0,"(2R,3R)-2,3-Butanediol",C4H10O2,[M+NH4]+,1.0,108.1019,1.0,130.4
4254,AllCCS-32859911.0,"(2R,3R)-2,3-Butanediol",C4H10O2,[M+Na]+,1.0,113.0573,1.0,131.6
4259,DeepCCS-30932474.0,Phosphoribosylformimino-AICAR-P,C15H25N5O15P2,[M+H]+,1.0,578.0895,1.0,201.4
4262,DeepCCS-30932474.0,Phosphoribosylformimino-AICAR-P,C15H25N5O15P2,[M+Na]+,1.0,600.0715,1.0,207.2
4263,AllCCS-32859911.0,Phosphoribosylformimino-AICAR-P,C15H25N5O15P2,[M+H]+,1.0,578.0895,1.0,214.9
4264,AllCCS-32859911.0,Phosphoribosylformimino-AICAR-P,C15H25N5O15P2,[M+H-H2O]+,1.0,560.0789,1.0,213.6
4265,AllCCS-32859911.0,Phosphoribosylformimino-AICAR-P,C15H25N5O15P2,[M+NH4]+,1.0,595.1161,1.0,216.0
4266,AllCCS-32859911.0,Phosphoribosylformimino-AICAR-P,C15H25N5O15P2,[M+Na]+,1.0,600.0715,1.0,216.3
4270,DarkChem-31661259.0,2-Oxo-4-methylthiobutanoic acid,C5H8O3S,[M+H]+,1.0,149.0267,1.0,131.4
4272,AllCCS-32859911.0,2-Oxo-4-methylthiobutanoic acid,C5H8O3S,[M+H]+,1.0,149.0267,1.0,131.9
4274,DeepCCS-30932474.0,2-Oxo-4-methylthiobutanoic acid,C5H8O3S,[M+H]+,1.0,149.0267,1.0,131.0
4277,DeepCCS-30932474.0,2-Oxo-4-methylthiobutanoic acid,C5H8O3S,[M+Na]+,1.0,171.0086,1.0,139.5
4279,AllCCS-32859911.0,2-Oxo-4-methylthiobutanoic acid,C5H8O3S,[M+H-H2O]+,1.0,131.0161,1.0,128.0
4280,AllCCS-32859911.0,2-Oxo-4-methylthiobutanoic acid,C5H8O3S,[M+NH4]+,1.0,166.0532,1.0,135.6
4281,AllCCS-32859911.0,2-Oxo-4-methylthiobutanoic acid,C5H8O3S,[M+Na]+,1.0,171.0086,1.0,136.7
4289,AllCCS-32859911.0,"2,5-diamino-6-(5-phospho-D-ribitylamino)pyrimidin-4(3H)-one",C9H18N5O8P,[M+H]+,1.0,356.0966,1.0,175.5
4290,AllCCS-32859911.0,"2,5-diamino-6-(5-phospho-D-ribitylamino)pyrimidin-4(3H)-one",C9H18N5O8P,[M+H-H2O]+,1.0,338.086,1.0,172.8
4291,AllCCS-32859911.0,"2,5-diamino-6-(5-phospho-D-ribitylamino)pyrimidin-4(3H)-one",C9H18N5O8P,[M+Na]+,1.0,378.0785,1.0,178.8
4292,AllCCS-32859911.0,"2,5-diamino-6-(5-phospho-D-ribitylamino)pyrimidin-4(3H)-one",C9H18N5O8P,[M+NH4]+,1.0,373.1231,1.0,178.1
4296,DeepCCS-30932474.0,"2,5-diamino-6-(5-phospho-D-ribitylamino)pyrimidin-4(3H)-one",C9H18N5O8P,[M+H]+,1.0,356.0966,1.0,167.7
4299,DeepCCS-30932474.0,"2,5-diamino-6-(5-phospho-D-ribitylamino)pyrimidin-4(3H)-one",C9H18N5O8P,[M+Na]+,1.0,378.0785,1.0,176.3
4300,DeepCCS-30932474.0,5-Amino-6-(5'-phosphoribitylamino)uracil,C9H17N4O9P,[M+H]+,1.0,357.0806,1.0,176.0
4303,DeepCCS-30932474.0,5-Amino-6-(5'-phosphoribitylamino)uracil,C9H17N4O9P,[M+Na]+,1.0,379.0625,1.0,184.6
4304,AllCCS-32859911.0,5-Amino-6-(5'-phosphoribitylamino)uracil,C9H17N4O9P,[M+H]+,1.0,357.0806,1.0,174.8
4305,AllCCS-32859911.0,5-Amino-6-(5'-phosphoribitylamino)uracil,C9H17N4O9P,[M+H-H2O]+,1.0,339.07,1.0,172.1
4306,AllCCS-32859911.0,5-Amino-6-(5'-phosphoribitylamino)uracil,C9H17N4O9P,[M+NH4]+,1.0,374.1071,1.0,177.3
4307,AllCCS-32859911.0,5-Amino-6-(5'-phosphoribitylamino)uracil,C9H17N4O9P,[M+Na]+,1.0,379.0625,1.0,178.1
4311,DeepCCS-30932474.0,NADPH,C21H30N7O17P3,[M+H]+,1.0,746.0984,1.0,221.2
4314,DeepCCS-30932474.0,NADPH,C21H30N7O17P3,[M+Na]+,1.0,768.0803,1.0,226.8
4315,AllCCS-32859911.0,NADPH,C21H30N7O17P3,[M+H]+,1.0,746.0984,1.0,237.9
4316,AllCCS-32859911.0,NADPH,C21H30N7O17P3,[M+H-H2O]+,1.0,728.0878,1.0,237.6
4317,AllCCS-32859911.0,NADPH,C21H30N7O17P3,[M+NH4]+,1.0,763.1249,1.0,238.0
4318,AllCCS-32859911.0,NADPH,C21H30N7O17P3,[M+Na]+,1.0,768.0803,1.0,238.0
4337,DeepCCS-30932474.0,"2-Hexaprenyl-3-methyl-6-methoxy-1,4 benzoquinone",C38H56O3,[M+H]+,1.0,561.4302,1.0,247.0
4340,DeepCCS-30932474.0,"2-Hexaprenyl-3-methyl-6-methoxy-1,4 benzoquinone",C38H56O3,[M+Na]+,1.0,583.4122,1.0,252.9
4341,AllCCS-32859911.0,"2-Hexaprenyl-3-methyl-6-methoxy-1,4 benzoquinone",C38H56O3,[M+H]+,1.0,561.4302,1.0,247.4
4342,AllCCS-32859911.0,"2-Hexaprenyl-3-methyl-6-methoxy-1,4 benzoquinone",C38H56O3,[M+H-H2O]+,1.0,543.4197,1.0,245.9
4343,AllCCS-32859911.0,"2-Hexaprenyl-3-methyl-6-methoxy-1,4 benzoquinone",C38H56O3,[M+NH4]+,1.0,578.4568,1.0,248.8
4344,AllCCS-32859911.0,"2-Hexaprenyl-3-methyl-6-methoxy-1,4 benzoquinone",C38H56O3,[M+Na]+,1.0,583.4122,1.0,249.2
4348,DarkChem-31661259.0,S-Adenosylmethionine,C15H23N6O5S,[M+H]+,1.0,400.1523,1.0,189.7
4350,AllCCS-32859911.0,S-Adenosylmethionine,C15H23N6O5S,[M+H]+,1.0,400.1523,1.0,188.7
4352,DeepCCS-30932474.0,S-Adenosylmethionine,C15H23N6O5S,[M+H]+,1.0,400.1523,1.0,180.5
4355,DeepCCS-30932474.0,S-Adenosylmethionine,C15H23N6O5S,[M+Na]+,1.0,422.1343,1.0,186.6
4357,AllCCS-32859911.0,S-Adenosylmethionine,C15H23N6O5S,[M+H-H2O]+,1.0,382.1418,1.0,186.6
4358,AllCCS-32859911.0,S-Adenosylmethionine,C15H23N6O5S,[M+NH4]+,1.0,417.1789,1.0,190.7
4359,AllCCS-32859911.0,S-Adenosylmethionine,C15H23N6O5S,[M+Na]+,1.0,422.1343,1.0,191.3
4363,DarkChem-31661259.0,2-Hexaprenyl-6-methoxyphenol,C37H56O2,[M+H]+,1.0,533.4353,1.0,226.7
