	AllCCS ID	Name	Structure	Formula	Type	Adduct	m/z	CCS	Confidence level	Update date
3227	AllCCS00000513	D-Ribose	C(C1(C(C(C(O)(O1)[H])(O)[H])(O)[H])[H])O	C5H10O5	Predicted CCS	[M+H]+	151.0601	128.5	4	2023-04-30
3228	AllCCS00000513	D-Ribose	C(C1(C(C(C(O)(O1)[H])(O)[H])(O)[H])[H])O	C5H10O5	Predicted CCS	[M+Na]+	173.0421	135.7	4	2023-04-30
3229	AllCCS00000513	D-Ribose	C(C1(C(C(C(O)(O1)[H])(O)[H])(O)[H])[H])O	C5H10O5	Predicted CCS	[M+NH4]+	168.0867	133.5	4	2023-04-30
3230	AllCCS00000513	D-Ribose	C(C1(C(C(C(O)(O1)[H])(O)[H])(O)[H])[H])O	C5H10O5	Predicted CCS	[M-H2O+H]+	133.0495	124.9	4	2023-04-30
3231	AllCCS00000513	D-Ribose	C(C1(C(C(C(O)(O1)[H])(O)[H])(O)[H])[H])O	C5H10O5	Predicted CCS	[M-H]-	149.0455	127.1	4	2023-04-30
3232	AllCCS00000513	D-Ribose	C(C1(C(C(C(O)(O1)[H])(O)[H])(O)[H])[H])O	C5H10O5	Predicted CCS	[M+Na-2H]-	171.0275	131.5	4	2023-04-30
3233	AllCCS00000513	D-Ribose	C(C1(C(C(C(O)(O1)[H])(O)[H])(O)[H])[H])O	C5H10O5	Predicted CCS	[M+HCOO]-	195.051	134.7	4	2023-04-30
728	AllCCS00002110	D-Ribose 5-Phosphate	C(C1(C(C(C(O)(O1)[H])(O)[H])(O)[H])[H])OP(O)(O)=O	C5H11O8P	Experimental CCS	[M+Na]+	253.0085	150.3	1	2019-08-12
729	AllCCS00002110	D-Ribose 5-Phosphate	C(C1(C(C(C(O)(O1)[H])(O)[H])(O)[H])[H])OP(O)(O)=O	C5H11O8P	Experimental CCS	[M-H]-	229.0119	139.4	1	2019-08-12
730	AllCCS00002110	D-Ribose 5-Phosphate	C(C1(C(C(C(O)(O1)[H])(O)[H])(O)[H])[H])OP(O)(O)=O	C5H11O8P	Predicted CCS	[M+H]+	231.0265	149.8	4	2019-11-07
731	AllCCS00002110	D-Ribose 5-Phosphate	C(C1(C(C(C(O)(O1)[H])(O)[H])(O)[H])[H])OP(O)(O)=O	C5H11O8P	Predicted CCS	[M-H2O+H]+	213.0159	146.0	4	2019-11-07
732	AllCCS00002110	D-Ribose 5-Phosphate	C(C1(C(C(C(O)(O1)[H])(O)[H])(O)[H])[H])OP(O)(O)=O	C5H11O8P	Predicted CCS	[M+NH4]+	248.0531	153.2	4	2019-11-07
733	AllCCS00002110	D-Ribose 5-Phosphate	C(C1(C(C(C(O)(O1)[H])(O)[H])(O)[H])[H])OP(O)(O)=O	C5H11O8P	Predicted CCS	[M+Na]+	253.0085	154.2	4	2019-11-07
734	AllCCS00002110	D-Ribose 5-Phosphate	C(C1(C(C(C(O)(O1)[H])(O)[H])(O)[H])[H])OP(O)(O)=O	C5H11O8P	Predicted CCS	[M-H]-	229.0119	140.1	4	2019-11-07
735	AllCCS00002110	D-Ribose 5-Phosphate	C(C1(C(C(C(O)(O1)[H])(O)[H])(O)[H])[H])OP(O)(O)=O	C5H11O8P	Predicted CCS	[M+Na-2H]-	250.9939	140.7	4	2019-11-07
736	AllCCS00002110	D-Ribose 5-Phosphate	C(C1(C(C(C(O)(O1)[H])(O)[H])(O)[H])[H])OP(O)(O)=O	C5H11O8P	Predicted CCS	[M+HCOO]-	275.0174	141.5	4	2019-11-07
4931	AllCCS00002110	D-Ribose 5-Phosphate	C(C1(C(C(C(O)(O1)[H])(O)[H])(O)[H])[H])OP(O)(O)=O	C5H11O8P	Experimental CCS	[M+Na]+	253.0085	150.3	1	2019-08-12
4932	AllCCS00002110	D-Ribose 5-Phosphate	C(C1(C(C(C(O)(O1)[H])(O)[H])(O)[H])[H])OP(O)(O)=O	C5H11O8P	Experimental CCS	[M-H]-	229.0119	139.4	1	2019-08-12
4933	AllCCS00002110	D-Ribose 5-Phosphate	C(C1(C(C(C(O)(O1)[H])(O)[H])(O)[H])[H])OP(O)(O)=O	C5H11O8P	Predicted CCS	[M+H]+	231.0265	149.8	4	2019-11-07
4934	AllCCS00002110	D-Ribose 5-Phosphate	C(C1(C(C(C(O)(O1)[H])(O)[H])(O)[H])[H])OP(O)(O)=O	C5H11O8P	Predicted CCS	[M-H2O+H]+	213.0159	146.0	4	2019-11-07
4935	AllCCS00002110	D-Ribose 5-Phosphate	C(C1(C(C(C(O)(O1)[H])(O)[H])(O)[H])[H])OP(O)(O)=O	C5H11O8P	Predicted CCS	[M+NH4]+	248.0531	153.2	4	2019-11-07
4936	AllCCS00002110	D-Ribose 5-Phosphate	C(C1(C(C(C(O)(O1)[H])(O)[H])(O)[H])[H])OP(O)(O)=O	C5H11O8P	Predicted CCS	[M+Na]+	253.0085	154.2	4	2019-11-07
4937	AllCCS00002110	D-Ribose 5-Phosphate	C(C1(C(C(C(O)(O1)[H])(O)[H])(O)[H])[H])OP(O)(O)=O	C5H11O8P	Predicted CCS	[M-H]-	229.0119	140.1	4	2019-11-07
4938	AllCCS00002110	D-Ribose 5-Phosphate	C(C1(C(C(C(O)(O1)[H])(O)[H])(O)[H])[H])OP(O)(O)=O	C5H11O8P	Predicted CCS	[M+Na-2H]-	250.9939	140.7	4	2019-11-07
4939	AllCCS00002110	D-Ribose 5-Phosphate	C(C1(C(C(C(O)(O1)[H])(O)[H])(O)[H])[H])OP(O)(O)=O	C5H11O8P	Predicted CCS	[M+HCOO]-	275.0174	141.5	4	2019-11-07
473	AllCCS00002279	D-Ribulose	C1[C@H]([C@H](C(O1)(CO)O)O)O	C5H10O5	Predicted CCS	[M+H]+	151.0601	127.7	4	2023-04-30
474	AllCCS00002279	D-Ribulose	C1[C@H]([C@H](C(O1)(CO)O)O)O	C5H10O5	Predicted CCS	[M+Na]+	173.0421	135.6	4	2023-04-30
475	AllCCS00002279	D-Ribulose	C1[C@H]([C@H](C(O1)(CO)O)O)O	C5H10O5	Predicted CCS	[M+NH4]+	168.0867	133.4	4	2023-04-30
476	AllCCS00002279	D-Ribulose	C1[C@H]([C@H](C(O1)(CO)O)O)O	C5H10O5	Predicted CCS	[M-H2O+H]+	133.0495	124.1	4	2023-04-30
477	AllCCS00002279	D-Ribulose	C1[C@H]([C@H](C(O1)(CO)O)O)O	C5H10O5	Predicted CCS	[M-H]-	149.0455	125.8	4	2023-04-30
478	AllCCS00002279	D-Ribulose	C1[C@H]([C@H](C(O1)(CO)O)O)O	C5H10O5	Predicted CCS	[M+Na-2H]-	171.0275	130.5	4	2023-04-30
479	AllCCS00002279	D-Ribulose	C1[C@H]([C@H](C(O1)(CO)O)O)O	C5H10O5	Predicted CCS	[M+HCOO]-	195.051	135.8	4	2023-04-30
2946	AllCCS00001804	D-Ribulose 5-Phosphate	C(C(C(C(COP(O)(O)=O)(O)[H])(O)[H])=O)O	C5H11O8P	Experimental CCS	[M+Na]+	253.0085	153.3	3	2019-08-12
2947	AllCCS00001804	D-Ribulose 5-Phosphate	C(C(C(C(COP(O)(O)=O)(O)[H])(O)[H])=O)O	C5H11O8P	Experimental CCS	[M-H]-	229.0119	140.9	3	2019-08-12
2948	AllCCS00001804	D-Ribulose 5-Phosphate	C(C(C(C(COP(O)(O)=O)(O)[H])(O)[H])=O)O	C5H11O8P	Predicted CCS	[M+H]+	231.0265	146.8	4	2023-04-30
2949	AllCCS00001804	D-Ribulose 5-Phosphate	C(C(C(C(COP(O)(O)=O)(O)[H])(O)[H])=O)O	C5H11O8P	Predicted CCS	[M+Na]+	253.0085	153.6	4	2023-04-30
2950	AllCCS00001804	D-Ribulose 5-Phosphate	C(C(C(C(COP(O)(O)=O)(O)[H])(O)[H])=O)O	C5H11O8P	Predicted CCS	[M+NH4]+	248.0531	151.1	4	2023-04-30
2951	AllCCS00001804	D-Ribulose 5-Phosphate	C(C(C(C(COP(O)(O)=O)(O)[H])(O)[H])=O)O	C5H11O8P	Predicted CCS	[M-H2O+H]+	213.0159	141.5	4	2023-04-30
2952	AllCCS00001804	D-Ribulose 5-Phosphate	C(C(C(C(COP(O)(O)=O)(O)[H])(O)[H])=O)O	C5H11O8P	Predicted CCS	[M-H]-	229.0119	141.0	4	2023-04-30
2953	AllCCS00001804	D-Ribulose 5-Phosphate	C(C(C(C(COP(O)(O)=O)(O)[H])(O)[H])=O)O	C5H11O8P	Predicted CCS	[M+Na-2H]-	250.9939	147.3	4	2023-04-30
2954	AllCCS00001804	D-Ribulose 5-Phosphate	C(C(C(C(COP(O)(O)=O)(O)[H])(O)[H])=O)O	C5H11O8P	Predicted CCS	[M+HCOO]-	275.0174	155.9	4	2023-04-30
1296	AllCCS00002444	D-Tagatose	C1[C@H]([C@@H]([C@@H](C(O1)(CO)O)O)O)O	C6H12O6	Predicted CCS	[M+H]+	181.0707	133.7	4	2023-04-30
1297	AllCCS00002444	D-Tagatose	C1[C@H]([C@@H]([C@@H](C(O1)(CO)O)O)O)O	C6H12O6	Predicted CCS	[M+Na]+	203.0527	142.8	4	2023-04-30
1298	AllCCS00002444	D-Tagatose	C1[C@H]([C@@H]([C@@H](C(O1)(CO)O)O)O)O	C6H12O6	Predicted CCS	[M+NH4]+	198.0973	140.5	4	2023-04-30
1299	AllCCS00002444	D-Tagatose	C1[C@H]([C@@H]([C@@H](C(O1)(CO)O)O)O)O	C6H12O6	Predicted CCS	[M-H2O+H]+	163.0601	130.9	4	2023-04-30
1300	AllCCS00002444	D-Tagatose	C1[C@H]([C@@H]([C@@H](C(O1)(CO)O)O)O)O	C6H12O6	Predicted CCS	[M-H]-	179.0561	132.9	4	2023-04-30
1301	AllCCS00002444	D-Tagatose	C1[C@H]([C@@H]([C@@H](C(O1)(CO)O)O)O)O	C6H12O6	Predicted CCS	[M+Na-2H]-	201.0381	137.5	4	2023-04-30
1302	AllCCS00002444	D-Tagatose	C1[C@H]([C@@H]([C@@H](C(O1)(CO)O)O)O)O	C6H12O6	Predicted CCS	[M+HCOO]-	225.0616	142.4	4	2023-04-30
1324	AllCCS00002595	D-Tagatose 6-phosphate	C([C@@H]1[C@@H]([C@@H](C(O1)(CO)O)O)O)OP(=O)(O)O	C6H13O9P	Predicted CCS	[M+H]+	261.037	149.0	4	2023-04-30
1325	AllCCS00002595	D-Tagatose 6-phosphate	C([C@@H]1[C@@H]([C@@H](C(O1)(CO)O)O)O)OP(=O)(O)O	C6H13O9P	Predicted CCS	[M+Na]+	283.019	155.2	4	2023-04-30
1326	AllCCS00002595	D-Tagatose 6-phosphate	C([C@@H]1[C@@H]([C@@H](C(O1)(CO)O)O)O)OP(=O)(O)O	C6H13O9P	Predicted CCS	[M+NH4]+	278.0636	152.7	4	2023-04-30
1327	AllCCS00002595	D-Tagatose 6-phosphate	C([C@@H]1[C@@H]([C@@H](C(O1)(CO)O)O)O)OP(=O)(O)O	C6H13O9P	Predicted CCS	[M-H2O+H]+	243.0264	143.0	4	2023-04-30
1328	AllCCS00002595	D-Tagatose 6-phosphate	C([C@@H]1[C@@H]([C@@H](C(O1)(CO)O)O)O)OP(=O)(O)O	C6H13O9P	Predicted CCS	[M-H]-	259.0224	142.5	4	2023-04-30
1329	AllCCS00002595	D-Tagatose 6-phosphate	C([C@@H]1[C@@H]([C@@H](C(O1)(CO)O)O)O)OP(=O)(O)O	C6H13O9P	Predicted CCS	[M+Na-2H]-	281.0044	150.0	4	2023-04-30
1330	AllCCS00002595	D-Tagatose 6-phosphate	C([C@@H]1[C@@H]([C@@H](C(O1)(CO)O)O)O)OP(=O)(O)O	C6H13O9P	Predicted CCS	[M+HCOO]-	305.0279	159.6	4	2023-04-30
2918	AllCCS00000510	D-Xylose	C1C(C(C(C(O)(O1)[H])(O)[H])(O)[H])(O)[H]	C5H10O5	Experimental CCS	[M+Na]+	173.0421	134.2	2	2019-08-12
2919	AllCCS00000510	D-Xylose	C1C(C(C(C(O)(O1)[H])(O)[H])(O)[H])(O)[H]	C5H10O5	Predicted CCS	[M+H]+	151.0601	129.3	4	2023-04-30
2920	AllCCS00000510	D-Xylose	C1C(C(C(C(O)(O1)[H])(O)[H])(O)[H])(O)[H]	C5H10O5	Predicted CCS	[M+Na]+	173.0421	137.0	4	2023-04-30
2921	AllCCS00000510	D-Xylose	C1C(C(C(C(O)(O1)[H])(O)[H])(O)[H])(O)[H]	C5H10O5	Predicted CCS	[M+NH4]+	168.0867	134.5	4	2023-04-30
2922	AllCCS00000510	D-Xylose	C1C(C(C(C(O)(O1)[H])(O)[H])(O)[H])(O)[H]	C5H10O5	Predicted CCS	[M-H2O+H]+	133.0495	127.6	4	2023-04-30
2923	AllCCS00000510	D-Xylose	C1C(C(C(C(O)(O1)[H])(O)[H])(O)[H])(O)[H]	C5H10O5	Predicted CCS	[M-H]-	149.0455	126.1	4	2023-04-30
2924	AllCCS00000510	D-Xylose	C1C(C(C(C(O)(O1)[H])(O)[H])(O)[H])(O)[H]	C5H10O5	Predicted CCS	[M+Na-2H]-	171.0275	132.0	4	2023-04-30
2925	AllCCS00000510	D-Xylose	C1C(C(C(C(O)(O1)[H])(O)[H])(O)[H])(O)[H]	C5H10O5	Predicted CCS	[M+HCOO]-	195.051	133.5	4	2023-04-30
3002	AllCCS00002280	D-Xylulose	C1[C@H]([C@@H](C(O1)(CO)O)O)O	C5H10O5	Predicted CCS	[M+H]+	151.0601	127.6	4	2023-04-30
3003	AllCCS00002280	D-Xylulose	C1[C@H]([C@@H](C(O1)(CO)O)O)O	C5H10O5	Predicted CCS	[M+Na]+	173.0421	135.8	4	2023-04-30
3004	AllCCS00002280	D-Xylulose	C1[C@H]([C@@H](C(O1)(CO)O)O)O	C5H10O5	Predicted CCS	[M+NH4]+	168.0867	133.7	4	2023-04-30
3005	AllCCS00002280	D-Xylulose	C1[C@H]([C@@H](C(O1)(CO)O)O)O	C5H10O5	Predicted CCS	[M-H2O+H]+	133.0495	124.8	4	2023-04-30
3006	AllCCS00002280	D-Xylulose	C1[C@H]([C@@H](C(O1)(CO)O)O)O	C5H10O5	Predicted CCS	[M-H]-	149.0455	125.4	4	2023-04-30
3007	AllCCS00002280	D-Xylulose	C1[C@H]([C@@H](C(O1)(CO)O)O)O	C5H10O5	Predicted CCS	[M+Na-2H]-	171.0275	131.1	4	2023-04-30
3008	AllCCS00002280	D-Xylulose	C1[C@H]([C@@H](C(O1)(CO)O)O)O	C5H10O5	Predicted CCS	[M+HCOO]-	195.051	136.0	4	2023-04-30
2988	AllCCS00002247	dADP	C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2N=CN=C3N)COP(=O)(O)OP(=O)(O)O)O	C10H15N5O9P2	Predicted CCS	[M+H]+	412.0418	182.3	4	2023-04-30
2989	AllCCS00002247	dADP	C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2N=CN=C3N)COP(=O)(O)OP(=O)(O)O)O	C10H15N5O9P2	Predicted CCS	[M+Na]+	434.0238	187.7	4	2023-04-30
2990	AllCCS00002247	dADP	C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2N=CN=C3N)COP(=O)(O)OP(=O)(O)O)O	C10H15N5O9P2	Predicted CCS	[M+NH4]+	429.0684	185.5	4	2023-04-30
2991	AllCCS00002247	dADP	C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2N=CN=C3N)COP(=O)(O)OP(=O)(O)O)O	C10H15N5O9P2	Predicted CCS	[M-H2O+H]+	394.0312	178.1	4	2023-04-30
2992	AllCCS00002247	dADP	C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2N=CN=C3N)COP(=O)(O)OP(=O)(O)O)O	C10H15N5O9P2	Predicted CCS	[M-H]-	410.0272	177.8	4	2023-04-30
2993	AllCCS00002247	dADP	C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2N=CN=C3N)COP(=O)(O)OP(=O)(O)O)O	C10H15N5O9P2	Predicted CCS	[M+Na-2H]-	432.0092	183.1	4	2023-04-30
