Molecule List Name	Molecule Name	Molecule Formula	Precursor Ion Formula	Precursor Neutral Formula	Precursor Adduct	Replicate Name	Precursor Mz	Precursor Charge	Total Ion Current Area	Median Peak Area	Total Area	Total Area MS1	Total Background	Total Background MS1	Total Area Ratio	Ratio Dot Product	Total Area Normalized	Max Height	Count Truncated	Collisional Cross Section	Ion Mobility MS1	Ion Mobility Units	Total Area	Normalized Area	Area	Background	Area	Sample Id	Height	Max Height	Explicit Retention Time	Explicit Retention Time Window	Product Mz	Product Charge	Product Ion Formula	Product Neutral Formula	Product Adduct	Molecule List Abundance
Other	2-(1H-INDOL-3-YL)ACETAMIDE	C10H10N2O	C10H11N2O	C10H10N2O	[M+H]	Inj00061-Positive-MAT1_demultiplexed	175.086589	1	1820066	1	0	0	0	0	#N/A	#N/A	0%	0	0	137.4	21.46	Drift Time (ms)	12+/-28	0.0000E+0	0	0	12+/-28		0	9+/-18			175.086589	1	C10H10N2O	C10H10N2O	[M+H]	#N/A
Other	2-(1H-INDOL-3-YL)ACETAMIDE	C10H10N2O	C10H11N2O	C10H10N2O	[M+H]	Inj00062-Positive-MAT1_demultiplexed	175.086589	1	1667228.5	1	0	0	0	0	#N/A	#N/A	NaN	0	0	137.4	21.46	Drift Time (ms)	12+/-28	0.0000E+0	0	0	12+/-28		0	9+/-18			175.086589	1	C10H10N2O	C10H10N2O	[M+H]	#N/A
Other	2-(1H-INDOL-3-YL)ACETAMIDE	C10H10N2O	C10H11N2O	C10H10N2O	[M+H]	Inj00063-Positive-MAT2_demultiplexed	175.086589	1	1602237.75	1	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	137.4	21.46	Drift Time (ms)	12+/-28	#N/A	#N/A	#N/A	12+/-28		#N/A	9+/-18			175.086589	1	C10H10N2O	C10H10N2O	[M+H]	#N/A
Other	2-(1H-INDOL-3-YL)ACETAMIDE	C10H10N2O	C10H11N2O	C10H10N2O	[M+H]	Inj00064-Positive-F6_demultiplexed	175.086589	1	1933013.875	1	0	0	0	0	#N/A	#N/A	NaN	0	0	137.4	21.46	Drift Time (ms)	12+/-28	0.0000E+0	0	0	12+/-28		0	9+/-18			175.086589	1	C10H10N2O	C10H10N2O	[M+H]	#N/A
Other	2-(1H-INDOL-3-YL)ACETAMIDE	C10H10N2O	C10H11N2O	C10H10N2O	[M+H]	Inj00065-Positive-F8_demultiplexed	175.086589	1	2908608	1	64	64	0	0	#N/A	#N/A	∞	36	0	137.4	21.46	Drift Time (ms)	12+/-28	6.4224E+1	64	0	12+/-28		36	9+/-18			175.086589	1	C10H10N2O	C10H10N2O	[M+H]	#N/A
Other	2-(1H-INDOL-3-YL)ACETAMIDE	C10H10N2O	C10H11N2O	C10H10N2O	[M+H]	Inj00066-Positive-D1_demultiplexed	175.086589	1	3127496.75	1	0	0	0	0	#N/A	#N/A	NaN	0	0	137.4	21.46	Drift Time (ms)	12+/-28	0.0000E+0	0	0	12+/-28		0	9+/-18			175.086589	1	C10H10N2O	C10H10N2O	[M+H]	#N/A
Other	2-(1H-INDOL-3-YL)ACETAMIDE	C10H10N2O	C10H11N2O	C10H10N2O	[M+H]	Inj00067-Positive-B2_demultiplexed	175.086589	1	3209537	1	0	0	0	0	#N/A	#N/A	0%	0	0	137.4	21.46	Drift Time (ms)	12+/-28	0.0000E+0	0	0	12+/-28		0	9+/-18			175.086589	1	C10H10N2O	C10H10N2O	[M+H]	#N/A
Other	2-(1H-INDOL-3-YL)ACETAMIDE	C10H10N2O	C10H11N2O	C10H10N2O	[M+H]	Inj00068-Positive-C11_demultiplexed	175.086589	1	3032190	1	0	0	0	0	#N/A	#N/A	NaN	0	0	137.4	21.46	Drift Time (ms)	12+/-28	0.0000E+0	0	0	12+/-28		0	9+/-18			175.086589	1	C10H10N2O	C10H10N2O	[M+H]	#N/A
Other	2-(1H-INDOL-3-YL)ACETAMIDE	C10H10N2O	C10H11N2O	C10H10N2O	[M+H]	Inj00069-Positive-F1_demultiplexed	175.086589	1	3004233	1	0	0	0	0	#N/A	#N/A	NaN	0	0	137.4	21.46	Drift Time (ms)	12+/-28	0.0000E+0	0	0	12+/-28		0	9+/-18			175.086589	1	C10H10N2O	C10H10N2O	[M+H]	#N/A
Other	2-(1H-INDOL-3-YL)ACETAMIDE	C10H10N2O	C10H11N2O	C10H10N2O	[M+H]	Inj00070-Positive-MAT2_demultiplexed	175.086589	1	3218074.5	1	0	0	0	0	#N/A	#N/A	0%	0	0	137.4	21.46	Drift Time (ms)	12+/-28	0.0000E+0	0	0	12+/-28		0	9+/-18			175.086589	1	C10H10N2O	C10H10N2O	[M+H]	#N/A
Other	2-(1H-INDOL-3-YL)ACETAMIDE	C10H10N2O	C10H11N2O	C10H10N2O	[M+H]	Inj00071-Positive-MAT1_demultiplexed	175.086589	1	2341042	1	23	23	0	0	#N/A	#N/A	∞	26	0	137.4	21.46	Drift Time (ms)	12+/-28	2.3192E+1	23	0	12+/-28		26	9+/-18			175.086589	1	C10H10N2O	C10H10N2O	[M+H]	#N/A
Other	2-(1H-INDOL-3-YL)ACETAMIDE	C10H10N2O	C10H11N2O	C10H10N2O	[M+H]	Inj00072-Positive-MAT1_demultiplexed	175.086589	1	1999016.125	1	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	137.4	21.46	Drift Time (ms)	12+/-28	#N/A	#N/A	#N/A	12+/-28		#N/A	9+/-18			175.086589	1	C10H10N2O	C10H10N2O	[M+H]	#N/A
Other	2-(1H-INDOL-3-YL)ACETAMIDE	C10H10N2O	C10H11N2O	C10H10N2O	[M+H]	Inj00073-Positive-MAT1_demultiplexed	175.086589	1	1794946.875	1	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	137.4	21.46	Drift Time (ms)	12+/-28	#N/A	#N/A	#N/A	12+/-28		#N/A	9+/-18			175.086589	1	C10H10N2O	C10H10N2O	[M+H]	#N/A
Other	2-(1H-INDOL-3-YL)ACETAMIDE	C10H10N2O	C10H11N2O	C10H10N2O	[M+H]	Inj00074-Positive-MAT2_demultiplexed	175.086589	1	1723761.625	1	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	137.4	21.46	Drift Time (ms)	12+/-28	#N/A	#N/A	#N/A	12+/-28		#N/A	9+/-18			175.086589	1	C10H10N2O	C10H10N2O	[M+H]	#N/A
Other	2-(1H-INDOL-3-YL)ACETAMIDE	C10H10N2O	C10H11N2O	C10H10N2O	[M+H]	Inj00075-Positive-C2_demultiplexed	175.086589	1	1956897.75	1	116	116	0	0	#N/A	#N/A	6.8297%	65	0	137.4	21.46	Drift Time (ms)	12+/-28	1.1596E+2	116	0	12+/-28		65	9+/-18			175.086589	1	C10H10N2O	C10H10N2O	[M+H]	#N/A
Other	2-(1H-INDOL-3-YL)ACETAMIDE	C10H10N2O	C10H11N2O	C10H10N2O	[M+H]	Inj00076-Positive-B6_demultiplexed	175.086589	1	2927485.5	1	116	116	0	0	#N/A	#N/A	∞	91	0	137.4	21.46	Drift Time (ms)	12+/-28	1.1609E+2	116	0	12+/-28		91	9+/-18			175.086589	1	C10H10N2O	C10H10N2O	[M+H]	#N/A
Other	2-(1H-INDOL-3-YL)ACETAMIDE	C10H10N2O	C10H11N2O	C10H10N2O	[M+H]	Inj00077-Positive-D5_demultiplexed	175.086589	1	3191854.75	1	0	0	0	0	#N/A	#N/A	0%	0	0	137.4	21.46	Drift Time (ms)	12+/-28	0.0000E+0	0	0	12+/-28		0	9+/-18			175.086589	1	C10H10N2O	C10H10N2O	[M+H]	#N/A
Other	2-(1H-INDOL-3-YL)ACETAMIDE	C10H10N2O	C10H11N2O	C10H10N2O	[M+H]	Inj00078-Positive-H10_demultiplexed	175.086589	1	3060589.5	1	0	0	0	0	#N/A	#N/A	NaN	0	0	137.4	21.46	Drift Time (ms)	12+/-28	0.0000E+0	0	0	12+/-28		0	9+/-18			175.086589	1	C10H10N2O	C10H10N2O	[M+H]	#N/A
Other	2-(1H-INDOL-3-YL)ACETAMIDE	C10H10N2O	C10H11N2O	C10H10N2O	[M+H]	Inj00079-Positive-D9_demultiplexed	175.086589	1	3156259	1	67	67	0	0	#N/A	#N/A	∞	25	0	137.4	21.46	Drift Time (ms)	12+/-28	6.6900E+1	67	0	12+/-28		25	9+/-18			175.086589	1	C10H10N2O	C10H10N2O	[M+H]	#N/A
Other	2-(1H-INDOL-3-YL)ACETAMIDE	C10H10N2O	C10H11N2O	C10H10N2O	[M+H]	Inj00080-Positive-H5_demultiplexed	175.086589	1	3244487.25	1	0	0	0	0	#N/A	#N/A	0%	0	0	137.4	21.46	Drift Time (ms)	12+/-28	0.0000E+0	0	0	12+/-28		0	9+/-18			175.086589	1	C10H10N2O	C10H10N2O	[M+H]	#N/A
Other	2-(1H-INDOL-3-YL)ACETAMIDE	C10H10N2O	C10H11N2O	C10H10N2O	[M+H]	Inj00081-Positive-MAT2_demultiplexed	175.086589	1	3240646.5	1	0	0	0	0	#N/A	#N/A	NaN	0	0	137.4	21.46	Drift Time (ms)	12+/-28	0.0000E+0	0	0	12+/-28		0	9+/-18			175.086589	1	C10H10N2O	C10H10N2O	[M+H]	#N/A
Other	2-(1H-INDOL-3-YL)ACETAMIDE	C10H10N2O	C10H11N2O	C10H10N2O	[M+H]	Inj00082-Positive-MAT1_demultiplexed	175.086589	1	2296728.5	1	0	0	0	0	#N/A	#N/A	0%	0	0	137.4	21.46	Drift Time (ms)	12+/-28	0.0000E+0	0	0	12+/-28		0	9+/-18			175.086589	1	C10H10N2O	C10H10N2O	[M+H]	#N/A
Other	2-(1H-INDOL-3-YL)ACETAMIDE	C10H10N2O	C10H11N2O	C10H10N2O	[M+H]	Inj00083-Positive-MAT1_demultiplexed	175.086589	1	1963240.875	1	0	0	0	0	#N/A	#N/A	NaN	0	0	137.4	21.46	Drift Time (ms)	12+/-28	0.0000E+0	0	0	12+/-28		0	9+/-18			175.086589	1	C10H10N2O	C10H10N2O	[M+H]	#N/A
Other	2-(1H-INDOL-3-YL)ACETAMIDE	C10H10N2O	C10H11N2O	C10H10N2O	[M+H]	Inj00084-Positive-MAT1_demultiplexed	175.086589	1	1818691.25	1	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	137.4	21.46	Drift Time (ms)	12+/-28	#N/A	#N/A	#N/A	12+/-28		#N/A	9+/-18			175.086589	1	C10H10N2O	C10H10N2O	[M+H]	#N/A
Other	2-(1H-INDOL-3-YL)ACETAMIDE	C10H10N2O	C10H11N2O	C10H10N2O	[M+H]	Inj00085-Positive-MAT2_demultiplexed	175.086589	1	1739240.375	1	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	137.4	21.46	Drift Time (ms)	12+/-28	#N/A	#N/A	#N/A	12+/-28		#N/A	9+/-18			175.086589	1	C10H10N2O	C10H10N2O	[M+H]	#N/A
Other	2-(1H-INDOL-3-YL)ACETAMIDE	C10H10N2O	C10H11N2O	C10H10N2O	[M+H]	Inj00086-Positive-G4_demultiplexed	175.086589	1	2043148.5	1	0	0	0	0	#N/A	#N/A	0%	0	0	137.4	21.46	Drift Time (ms)	12+/-28	0.0000E+0	0	0	12+/-28		0	9+/-18			175.086589	1	C10H10N2O	C10H10N2O	[M+H]	#N/A
Other	2-(1H-INDOL-3-YL)ACETAMIDE	C10H10N2O	C10H11N2O	C10H10N2O	[M+H]	Inj00087-Positive-F2_demultiplexed	175.086589	1	3871195.5	1	0	0	0	0	#N/A	#N/A	NaN	0	0	137.4	21.46	Drift Time (ms)	12+/-28	0.0000E+0	0	0	12+/-28		0	9+/-18			175.086589	1	C10H10N2O	C10H10N2O	[M+H]	#N/A
Other	2-(1H-INDOL-3-YL)ACETAMIDE	C10H10N2O	C10H11N2O	C10H10N2O	[M+H]	Inj00088-Positive-B10_demultiplexed	175.086589	1	2968129.25	1	0	0	0	0	#N/A	#N/A	NaN	0	0	137.4	21.46	Drift Time (ms)	12+/-28	0.0000E+0	0	0	12+/-28		0	9+/-18			175.086589	1	C10H10N2O	C10H10N2O	[M+H]	#N/A
Other	2-(1H-INDOL-3-YL)ACETAMIDE	C10H10N2O	C10H11N2O	C10H10N2O	[M+H]	Inj00089-Positive-H4_demultiplexed	175.086589	1	3252320.75	1	0	0	0	0	#N/A	#N/A	NaN	0	0	137.4	21.46	Drift Time (ms)	12+/-28	0.0000E+0	0	0	12+/-28		0	9+/-18			175.086589	1	C10H10N2O	C10H10N2O	[M+H]	#N/A
Other	2-(1H-INDOL-3-YL)ACETAMIDE	C10H10N2O	C10H11N2O	C10H10N2O	[M+H]	Inj00090-Positive-D12_demultiplexed	175.086589	1	3250982.75	1	64	64	0	0	#N/A	#N/A	2.1589%	36	0	137.4	21.46	Drift Time (ms)	12+/-28	6.4224E+1	64	0	12+/-28		36	9+/-18			175.086589	1	C10H10N2O	C10H10N2O	[M+H]	#N/A
Other	2-(1H-INDOL-3-YL)ACETAMIDE	C10H10N2O	C10H11N2O	C10H10N2O	[M+H]	Inj00091-Positive-E3_demultiplexed	175.086589	1	3179132.25	1	0	0	0	0	#N/A	#N/A	NaN	0	0	137.4	21.46	Drift Time (ms)	12+/-28	0.0000E+0	0	0	12+/-28		0	9+/-18			175.086589	1	C10H10N2O	C10H10N2O	[M+H]	#N/A
Other	2-(1H-INDOL-3-YL)ACETAMIDE	C10H10N2O	C10H11N2O	C10H10N2O	[M+H]	Inj00092-Positive-MAT2_demultiplexed	175.086589	1	3087983.5	1	0	0	0	0	#N/A	#N/A	0%	0	0	137.4	21.46	Drift Time (ms)	12+/-28	0.0000E+0	0	0	12+/-28		0	9+/-18			175.086589	1	C10H10N2O	C10H10N2O	[M+H]	#N/A
Other	2-(1H-INDOL-3-YL)ACETAMIDE	C10H10N2O	C10H11N2O	C10H10N2O	[M+H]	Inj00093-Positive-MAT1_demultiplexed	175.086589	1	2360688.75	1	0	0	0	0	#N/A	#N/A	NaN	0	0	137.4	21.46	Drift Time (ms)	12+/-28	0.0000E+0	0	0	12+/-28		0	9+/-18			175.086589	1	C10H10N2O	C10H10N2O	[M+H]	#N/A
Other	2-(1H-INDOL-3-YL)ACETAMIDE	C10H10N2O	C10H11N2O	C10H10N2O	[M+H]	Inj00094-Positive-MAT1_demultiplexed	175.086589	1	2019240.625	1	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	137.4	21.46	Drift Time (ms)	12+/-28	#N/A	#N/A	#N/A	12+/-28		#N/A	9+/-18			175.086589	1	C10H10N2O	C10H10N2O	[M+H]	#N/A
Other	2-(1H-INDOL-3-YL)ACETAMIDE	C10H10N2O	C10H11N2O	C10H10N2O	[M+H]	Inj00095-Positive-MAT1_demultiplexed	175.086589	1	1884215.375	1	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	137.4	21.46	Drift Time (ms)	12+/-28	#N/A	#N/A	#N/A	12+/-28		#N/A	9+/-18			175.086589	1	C10H10N2O	C10H10N2O	[M+H]	#N/A
Other	2-(1H-INDOL-3-YL)ACETAMIDE	C10H10N2O	C10H11N2O	C10H10N2O	[M+H]	Inj00096-Positive-MAT2_demultiplexed	175.086589	1	1801319.625	1	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	137.4	21.46	Drift Time (ms)	12+/-28	#N/A	#N/A	#N/A	12+/-28		#N/A	9+/-18			175.086589	1	C10H10N2O	C10H10N2O	[M+H]	#N/A
Other	2-(1H-INDOL-3-YL)ACETAMIDE	C10H10N2O	C10H11N2O	C10H10N2O	[M+H]	Inj00097-Positive-G2_demultiplexed	175.086589	1	2014779.5	1	0	0	0	0	#N/A	#N/A	0%	0	0	137.4	21.46	Drift Time (ms)	12+/-28	0.0000E+0	0	0	12+/-28		0	9+/-18			175.086589	1	C10H10N2O	C10H10N2O	[M+H]	#N/A
Other	2-(1H-INDOL-3-YL)ACETAMIDE	C10H10N2O	C10H11N2O	C10H10N2O	[M+H]	Inj00098-Positive-H9_demultiplexed	175.086589	1	3098285.5	1	0	0	0	0	#N/A	#N/A	NaN	0	0	137.4	21.46	Drift Time (ms)	12+/-28	0.0000E+0	0	0	12+/-28		0	9+/-18			175.086589	1	C10H10N2O	C10H10N2O	[M+H]	#N/A
Other	2-(1H-INDOL-3-YL)ACETAMIDE	C10H10N2O	C10H11N2O	C10H10N2O	[M+H]	Inj00099-Positive-E9_demultiplexed	175.086589	1	3337349	1	0	0	0	0	#N/A	#N/A	NaN	0	0	137.4	21.46	Drift Time (ms)	12+/-28	0.0000E+0	0	0	12+/-28		0	9+/-18			175.086589	1	C10H10N2O	C10H10N2O	[M+H]	#N/A
Other	2-(1H-INDOL-3-YL)ACETAMIDE	C10H10N2O	C10H11N2O	C10H10N2O	[M+H]	Inj00100-Positive-C9_demultiplexed	175.086589	1	3174425.5	1	55	55	0	0	#N/A	#N/A	∞	62	0	137.4	21.46	Drift Time (ms)	12+/-28	5.5366E+1	55	0	12+/-28		62	9+/-18			175.086589	1	C10H10N2O	C10H10N2O	[M+H]	#N/A
Other	2-(1H-INDOL-3-YL)ACETAMIDE	C10H10N2O	C10H11N2O	C10H10N2O	[M+H]	Inj00101-Positive-C5_demultiplexed	175.086589	1	3233527.25	1	43	43	0	0	#N/A	#N/A	∞	24	0	137.4	21.46	Drift Time (ms)	12+/-28	4.2816E+1	43	0	12+/-28		24	9+/-18			175.086589	1	C10H10N2O	C10H10N2O	[M+H]	#N/A
Other	2-(1H-INDOL-3-YL)ACETAMIDE	C10H10N2O	C10H11N2O	C10H10N2O	[M+H]	Inj00102-Positive-E1_demultiplexed	175.086589	1	3068610.5	1	0	0	0	0	#N/A	#N/A	0%	0	0	137.4	21.46	Drift Time (ms)	12+/-28	0.0000E+0	0	0	12+/-28		0	9+/-18			175.086589	1	C10H10N2O	C10H10N2O	[M+H]	#N/A
Other	2-(1H-INDOL-3-YL)ACETAMIDE	C10H10N2O	C10H11N2O	C10H10N2O	[M+H]	Inj00103-Positive-MAT2_demultiplexed	175.086589	1	3236691	1	0	0	0	0	#N/A	#N/A	NaN	0	0	137.4	21.46	Drift Time (ms)	12+/-28	0.0000E+0	0	0	12+/-28		0	9+/-18			175.086589	1	C10H10N2O	C10H10N2O	[M+H]	#N/A
Other	2-(1H-INDOL-3-YL)ACETAMIDE	C10H10N2O	C10H11N2O	C10H10N2O	[M+H]	Inj00104-Positive-MAT1_demultiplexed	175.086589	1	2438810.75	1	0	0	0	0	#N/A	#N/A	NaN	0	0	137.4	21.46	Drift Time (ms)	12+/-28	0.0000E+0	0	0	12+/-28		0	9+/-18			175.086589	1	C10H10N2O	C10H10N2O	[M+H]	#N/A
Other	2-(1H-INDOL-3-YL)ACETAMIDE	C10H10N2O	C10H11N2O	C10H10N2O	[M+H]	Inj00105-Positive-MAT1_demultiplexed	175.086589	1	2122128.75	1	0	0	0	0	#N/A	#N/A	0%	0	0	137.4	21.46	Drift Time (ms)	12+/-28	0.0000E+0	0	0	12+/-28		0	9+/-18			175.086589	1	C10H10N2O	C10H10N2O	[M+H]	#N/A
Other	2-(1H-INDOL-3-YL)ACETAMIDE	C10H10N2O	C10H11N2O	C10H10N2O	[M+H]	Inj00106-Positive-MAT1_demultiplexed	175.086589	1	2010747	1	16	16	0	0	#N/A	#N/A	∞	18	0	137.4	21.46	Drift Time (ms)	12+/-28	1.6020E+1	16	0	12+/-28		18	9+/-18			175.086589	1	C10H10N2O	C10H10N2O	[M+H]	#N/A
Other	2-(1H-INDOL-3-YL)ACETAMIDE	C10H10N2O	C10H11N2O	C10H10N2O	[M+H]	Inj00107-Positive-MAT2_demultiplexed	175.086589	1	1925243.625	1	0	0	0	0	#N/A	#N/A	NaN	0	0	137.4	21.46	Drift Time (ms)	12+/-28	0.0000E+0	0	0	12+/-28		0	9+/-18			175.086589	1	C10H10N2O	C10H10N2O	[M+H]	#N/A
Other	2-(1H-INDOL-3-YL)ACETAMIDE	C10H10N2O	C10H11N2O	C10H10N2O	[M+H]	Inj00108-Positive-H12_demultiplexed	175.086589	1	2065795.5	1	0	0	0	0	#N/A	#N/A	NaN	0	0	137.4	21.46	Drift Time (ms)	12+/-28	0.0000E+0	0	0	12+/-28		0	9+/-18			175.086589	1	C10H10N2O	C10H10N2O	[M+H]	#N/A
Other	2-(1H-INDOL-3-YL)ACETAMIDE	C10H10N2O	C10H11N2O	C10H10N2O	[M+H]	Inj00109-Positive-A7_demultiplexed	175.086589	1	3250127	1	0	0	0	0	#N/A	#N/A	0%	0	0	137.4	21.46	Drift Time (ms)	12+/-28	0.0000E+0	0	0	12+/-28		0	9+/-18			175.086589	1	C10H10N2O	C10H10N2O	[M+H]	#N/A
Other	2-(1H-INDOL-3-YL)ACETAMIDE	C10H10N2O	C10H11N2O	C10H10N2O	[M+H]	Inj00110-Positive-G5_demultiplexed	175.086589	1	2985150.5	1	0	0	0	0	#N/A	#N/A	0%	0	0	137.4	21.46	Drift Time (ms)	12+/-28	0.0000E+0	0	0	12+/-28		0	9+/-18			175.086589	1	C10H10N2O	C10H10N2O	[M+H]	#N/A
Other	2-(1H-INDOL-3-YL)ACETAMIDE	C10H10N2O	C10H11N2O	C10H10N2O	[M+H]	Inj00111-Positive-A4_demultiplexed	175.086589	1	3133717	1	0	0	0	0	#N/A	#N/A	NaN	0	0	137.4	21.46	Drift Time (ms)	12+/-28	0.0000E+0	0	0	12+/-28		0	9+/-18			175.086589	1	C10H10N2O	C10H10N2O	[M+H]	#N/A
Other	2-(1H-INDOL-3-YL)ACETAMIDE	C10H10N2O	C10H11N2O	C10H10N2O	[M+H]	Inj00112-Positive-G9_demultiplexed	175.086589	1	3202030.75	1	14	14	0	0	#N/A	#N/A	1.1812%	16	0	137.4	21.46	Drift Time (ms)	12+/-28	1.4272E+1	14	0	12+/-28		16	9+/-18			175.086589	1	C10H10N2O	C10H10N2O	[M+H]	#N/A
Other	2-(1H-INDOL-3-YL)ACETAMIDE	C10H10N2O	C10H11N2O	C10H10N2O	[M+H]	Inj00113-Positive-A12_demultiplexed	175.086589	1	3539559.75	1	6	6	0	0	#N/A	#N/A	∞	7	0	137.4	21.46	Drift Time (ms)	12+/-28	6.2440E+0	6	0	12+/-28		7	9+/-18			175.086589	1	C10H10N2O	C10H10N2O	[M+H]	#N/A
Other	2-(1H-INDOL-3-YL)ACETAMIDE	C10H10N2O	C10H11N2O	C10H10N2O	[M+H]	Inj00114-Positive-MAT2_demultiplexed	175.086589	1	3277265.75	1	8	8	0	0	#N/A	#N/A	∞	9	0	137.4	21.46	Drift Time (ms)	12+/-28	8.0280E+0	8	0	12+/-28		9	9+/-18			175.086589	1	C10H10N2O	C10H10N2O	[M+H]	#N/A
Other	2-(1H-INDOL-3-YL)ACETAMIDE	C10H10N2O	C10H11N2O	C10H10N2O	[M+H]	Inj00115-Positive-MAT1_demultiplexed	175.086589	1	2331588.25	1	0	0	0	0	#N/A	#N/A	NaN	0	0	137.4	21.46	Drift Time (ms)	12+/-28	0.0000E+0	0	0	12+/-28		0	9+/-18			175.086589	1	C10H10N2O	C10H10N2O	[M+H]	#N/A
Other	2-(1H-INDOL-3-YL)ACETAMIDE	C10H10N2O	C10H11N2O	C10H10N2O	[M+H]	Inj00116-Positive-MAT1_demultiplexed	175.086589	1	2073653.75	1	0	0	0	0	#N/A	#N/A	NaN	0	0	137.4	21.46	Drift Time (ms)	12+/-28	0.0000E+0	0	0	12+/-28		0	9+/-18			175.086589	1	C10H10N2O	C10H10N2O	[M+H]	#N/A
Other	2-(1H-INDOL-3-YL)ACETAMIDE	C10H10N2O	C10H11N2O	C10H10N2O	[M+H]	Inj00117-Positive-MAT1_demultiplexed	175.086589	1	1972554.625	1	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	137.4	21.46	Drift Time (ms)	12+/-28	#N/A	#N/A	#N/A	12+/-28		#N/A	9+/-18			175.086589	1	C10H10N2O	C10H10N2O	[M+H]	#N/A
Other	2-(1H-INDOL-3-YL)ACETAMIDE	C10H10N2O	C10H11N2O	C10H10N2O	[M+H]	Inj00118-Positive-MAT2_demultiplexed	175.086589	1	1909015.375	1	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	137.4	21.46	Drift Time (ms)	12+/-28	#N/A	#N/A	#N/A	12+/-28		#N/A	9+/-18			175.086589	1	C10H10N2O	C10H10N2O	[M+H]	#N/A
Other	2-(1H-INDOL-3-YL)ACETAMIDE	C10H10N2O	C10H11N2O	C10H10N2O	[M+H]	Inj00119-Positive-D7_demultiplexed	175.086589	1	2072293.5	1	14	14	0	0	#N/A	#N/A	0.8006%	16	0	137.4	21.46	Drift Time (ms)	12+/-28	1.4272E+1	14	0	12+/-28		16	9+/-18			175.086589	1	C10H10N2O	C10H10N2O	[M+H]	#N/A
Other	2-(1H-INDOL-3-YL)ACETAMIDE	C10H10N2O	C10H11N2O	C10H10N2O	[M+H]	Inj00120-Positive-F5_demultiplexed	175.086589	1	3070302.25	1	87	87	0	0	#N/A	#N/A	∞	66	0	137.4	21.46	Drift Time (ms)	12+/-28	8.7416E+1	87	0	12+/-28		66	9+/-18			175.086589	1	C10H10N2O	C10H10N2O	[M+H]	#N/A
Other	2-(1H-INDOL-3-YL)ACETAMIDE	C10H10N2O	C10H11N2O	C10H10N2O	[M+H]	Inj00121-Positive-B8_demultiplexed	175.086589	1	3164798.5	1	0	0	0	0	#N/A	#N/A	NaN	0	0	137.4	21.46	Drift Time (ms)	12+/-28	0.0000E+0	0	0	12+/-28		0	9+/-18			175.086589	1	C10H10N2O	C10H10N2O	[M+H]	#N/A
Other	2-(1H-INDOL-3-YL)ACETAMIDE	C10H10N2O	C10H11N2O	C10H10N2O	[M+H]	Inj00122-Positive-E7_demultiplexed	175.086589	1	3010408.75	1	0	0	0	0	#N/A	#N/A	NaN	0	0	137.4	21.46	Drift Time (ms)	12+/-28	0.0000E+0	0	0	12+/-28		0	9+/-18			175.086589	1	C10H10N2O	C10H10N2O	[M+H]	#N/A
Other	2-(1H-INDOL-3-YL)ACETAMIDE	C10H10N2O	C10H11N2O	C10H10N2O	[M+H]	Inj00123-Positive-H7_demultiplexed	175.086589	1	3456889.5	1	13	13	0	0	#N/A	#N/A	0.6761%	14	0	137.4	21.46	Drift Time (ms)	12+/-28	1.2502E+1	13	0	12+/-28		14	9+/-18			175.086589	1	C10H10N2O	C10H10N2O	[M+H]	#N/A
Other	2-(1H-INDOL-3-YL)ACETAMIDE	C10H10N2O	C10H11N2O	C10H10N2O	[M+H]	Inj00124-Positive-E10_demultiplexed	175.086589	1	3221373.5	1	136	136	0	0	#N/A	#N/A	7.1747%	67	0	137.4	21.46	Drift Time (ms)	12+/-28	1.3648E+2	136	0	12+/-28		67	9+/-18			175.086589	1	C10H10N2O	C10H10N2O	[M+H]	#N/A
Other	2-(1H-INDOL-3-YL)ACETAMIDE	C10H10N2O	C10H11N2O	C10H10N2O	[M+H]	Inj00125-Positive-MAT2_demultiplexed	175.086589	1	3162109.5	1	19	19	0	0	#N/A	#N/A	0.7362%	21	0	137.4	21.46	Drift Time (ms)	12+/-28	1.8942E+1	19	0	12+/-28		21	9+/-18			175.086589	1	C10H10N2O	C10H10N2O	[M+H]	#N/A
Other	2-(1H-INDOL-3-YL)ACETAMIDE	C10H10N2O	C10H11N2O	C10H10N2O	[M+H]	Inj00126-Positive-MAT1_demultiplexed	175.086589	1	2414715.25	1	20	20	0	0	#N/A	#N/A	∞	22	0	137.4	21.46	Drift Time (ms)	12+/-28	1.9624E+1	20	0	12+/-28		22	9+/-18			175.086589	1	C10H10N2O	C10H10N2O	[M+H]	#N/A
